Input_file	Dataset	Complete	Single	Duplicated	Fragmented	Missing	n_markers	Scaffold N50	Contigs N50	Percent gaps	Number of scaffolds
ecoli_R941.50.fq.seed4.ngs.fa	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	4847541	4847541	0.000%	24
ecoli_simplex.120.fq.seed3.ngs.fa	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	4847552	4847552	0.000%	21
ecoli_R941.40.fq.seed1.ngs.fa	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	4847576	4847576	0.000%	20
ecoli_R941.80.fq.seed4.ngs.fa	enterobacterales_odb10	99.1	98.6	0.5	0.7	0.2	440	4847535	4847535	0.000%	21
ecoli_simplex.100.fq.seed4.ont.fa	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	4847519	4847519	0.000%	15
ecoli_simplex.60.fq.seed4.ngs.fa	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	4847540	4847540	0.000%	15
ecoli_simplex.30.fq.seed3.ngs.fa	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	4847543	4847543	0.000%	12
ecoli_R941.100.fq.seed2.ngs.fa	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	4847548	4847548	0.000%	23
ecoli_R941.100.fq.seed2.ont.fa	enterobacterales_odb10	98.4	97.7	0.7	1.1	0.5	440	4847186	4847186	0.000%	50
ecoli_R941.110.fq.seed2.ngs.fa	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	4847554	4847554	0.000%	22
ecoli_R941.80.fq.seed2.ngs.fa	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	4847542	4847542	0.000%	19
ecoli_simplex.90.fq.seed4.ngs.fa	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	4847541	4847541	0.000%	14
ecoli_simplex.10.fq.seed2.ngs.fa	enterobacterales_odb10	99.4	98.9	0.5	0.0	0.6	440	403998	403998	0.000%	29
ecoli_simplex.70.fq.seed5.ont.fa	enterobacterales_odb10	99.4	98.9	0.5	0.5	0.1	440	4847509	4847509	0.000%	14
ecoli_simplex.20.fq.seed2.ngs.fa	enterobacterales_odb10	99.4	98.9	0.5	0.0	0.6	440	4848290	4848290	0.000%	13
ecoli_R941.50.fq.seed1.ont.fa	enterobacterales_odb10	98.7	98.2	0.5	1.1	0.2	440	4847219	4847219	0.000%	32
ecoli_R941.120.fq.seed5.ngs.fa	enterobacterales_odb10	100.0	99.3	0.7	0.0	0.0	440	4847569	4847569	0.000%	27
ecoli_R941.110.fq.seed1.ont.fa	enterobacterales_odb10	98.9	98.2	0.7	0.7	0.4	440	4847214	4847214	0.000%	58
ecoli_simplex.40.fq.seed4.ont.fa	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	4847513	4847513	0.000%	13
ecoli_simplex.40.fq.seed2.ont.fa	enterobacterales_odb10	99.6	99.1	0.5	0.5	0.1	440	4847510	4847510	0.000%	12
ecoli_R941.80.fq.seed3.ngs.fa	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	4847539	4847539	0.000%	20
ecoli_simplex.60.fq.seed2.ont.fa	enterobacterales_odb10	99.6	99.1	0.5	0.5	0.1	440	4847528	4847528	0.000%	16
ecoli_simplex.70.fq.seed2.ngs.fa	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	4847561	4847561	0.000%	16
ecoli_simplex.20.fq.seed1.ont.fa	enterobacterales_odb10	98.5	98.0	0.5	1.4	0.1	440	4847492	4847492	0.000%	10
ecoli_R941.10.fq.seed3.ngs.fa	enterobacterales_odb10	99.6	99.1	0.5	0.2	0.2	440	859829	859829	0.000%	23
ecoli_R941.70.fq.seed5.ngs.fa	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	4847543	4847543	0.000%	20
ecoli_R941.80.fq.seed5.ont.fa	enterobacterales_odb10	98.4	97.7	0.7	1.1	0.5	440	4847201	4847201	0.000%	44
ecoli_simplex.80.fq.seed1.ont.fa	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	4847508	4847508	0.000%	13
ecoli_simplex.120.fq.seed2.ont.fa	enterobacterales_odb10	99.6	99.1	0.5	0.5	0.1	440	4847516	4847516	0.000%	15
ecoli_simplex.90.fq.seed1.ngs.fa	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	4847540	4847540	0.000%	14
ecoli_simplex.10.fq.seed3.ngs.fa	enterobacterales_odb10	99.4	98.9	0.5	0.2	0.4	440	313391	313391	0.000%	37
ecoli_R941.120.fq.seed5.ont.fa	enterobacterales_odb10	98.4	97.7	0.7	1.1	0.5	440	4847221	4847221	0.000%	62
ecoli_simplex.20.fq.seed3.ngs.fa	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	4847532	4847532	0.000%	11
ecoli_simplex.100.fq.seed5.ont.fa	enterobacterales_odb10	99.6	99.1	0.5	0.5	0.1	440	4847522	4847522	0.000%	15
ecoli_simplex.40.fq.seed1.ngs.fa	enterobacterales_odb10	99.6	99.1	0.5	0.5	0.1	440	4847546	4847546	0.000%	12
ecoli_R941.100.fq.seed1.ngs.fa	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	4847540	4847540	0.000%	22
ecoli_R941.110.fq.seed4.ngs.fa	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	4847540	4847540	0.000%	20
ecoli_simplex.30.fq.seed4.ngs.fa	enterobacterales_odb10	99.6	99.1	0.5	0.2	0.2	440	4847552	4847552	0.000%	12
ecoli_simplex.110.fq.seed4.ngs.fa	enterobacterales_odb10	99.6	99.1	0.5	0.0	0.4	440	4847554	4847554	0.000%	14
ecoli_simplex.50.fq.seed5.ngs.fa	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	4847555	4847555	0.000%	13
ecoli_R941.60.fq.seed5.ont.fa	enterobacterales_odb10	98.5	98.0	0.5	1.1	0.4	440	4847207	4847207	0.000%	36
ecoli_R941.120.fq.seed3.ont.fa	enterobacterales_odb10	98.4	97.7	0.7	1.1	0.5	440	4847183	4847183	0.000%	60
ecoli_R941.90.fq.seed4.ngs.fa	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	4847563	4847563	0.000%	22
ecoli_simplex.20.fq.seed4.ont.fa	enterobacterales_odb10	99.4	98.9	0.5	0.2	0.4	440	4847690	4847690	0.000%	12
ecoli_simplex.100.fq.seed1.ngs.fa	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	4847549	4847549	0.000%	14
ecoli_simplex.120.fq.seed1.ngs.fa	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	4847539	4847539	0.000%	14
ecoli_simplex.40.fq.seed3.ngs.fa	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	4847540	4847540	0.000%	12
