Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
sal2_R941.40.fq.seed3.ont	4	4	4	4	4	3	5199968	5199968	5199968	5199968	5199968	5174144	4	4211646	5199968	5019577	52.19	52.17	4211646	4211646	796215	796215	3538528.9	3665694.8	1	1	2	2	0	0	0	0	0	0	1	0 + 1 part	159600	99.888	1.005	0.00	0.91	9.68	4211646	5040368	4211646	4211646	796215	796215	3533214.3	3660189.2	1	1	2	2
sal2_R941.40.fq.seed4.ngs	4	4	4	4	4	3	5201968	5201968	5201968	5201968	5201968	5176140	4	4212011	5201968	5019577	52.19	52.17	4212011	4212011	796312	796312	3537887.8	3666440.2	1	1	2	2	0	0	0	0	0	0	1	0 + 1 part	161133	99.888	1.005	0.00	0.89	1.84	4212011	5040835	4212011	4212011	796312	796312	3532476.7	3660832.5	1	1	2	2
sal2_R941.40.fq.seed4.ont	4	4	4	4	4	3	5201494	5201494	5201494	5201494	5201494	5175667	4	4211625	5201494	5019577	52.19	52.17	4211625	4211625	796243	796243	3537562.8	3665769.4	1	1	2	2	0	0	0	0	0	0	1	0 + 1 part	161116	99.888	1.005	0.00	1.23	10.14	4211625	5040378	4211625	4211625	796243	796243	3532152.4	3660162.9	1	1	2	2
sal2_R941.40.fq.seed5.ngs	4	4	4	4	4	3	5201956	5201956	5201956	5201956	5201956	5176132	4	4212019	5201956	5019577	52.19	52.17	4212019	4212019	796296	796296	3537904.0	3666448.5	1	1	2	2	0	0	0	0	0	0	1	0 + 1 part	161134	99.888	1.005	0.02	0.46	1.49	4212019	5040822	4212019	4212019	796296	796296	3532492.9	3660840.8	1	1	2	2
sal2_R941.40.fq.seed5.ont	4	4	4	4	4	3	5201503	5201503	5201503	5201503	5201503	5175679	4	4211660	5201503	5019577	52.19	52.17	4211660	4211660	796222	796222	3537606.8	3665821.3	1	1	2	2	0	0	0	0	0	0	1	0 + 1 part	161114	99.888	1.005	0.00	0.58	9.48	4211660	5040389	4211660	4211660	796222	796222	3532196.5	3660214.9	1	1	2	2
sal2_R941.50.fq.seed1.ngs	5	5	5	5	5	4	5309005	5309005	5309005	5309005	5309005	5283177	5	4212029	5309005	5019577	52.17	52.17	4212029	4212029	796294	796294	3468740.1	3668747.1	1	1	2	2	0	0	0	0	0	0	2	0 + 2 part	263314	99.888	1.006	0.00	1.11	1.39	4212029	5045691	4212029	4212029	796294	796294	3461280.9	3660857.8	1	1	2	2
sal2_R941.50.fq.seed1.ont	5	5	5	5	5	4	5308973	5308973	5308973	5308973	5308973	5283145	5	4211648	5308973	5019577	52.17	52.17	4211648	4211648	796225	796225	3468152.3	3668103.3	1	1	2	2	0	0	0	0	0	0	2	0 + 2 part	263732	99.888	1.006	0.00	1.17	9.71	4211648	5045241	4211648	4211648	796225	796225	3460676.6	3660196.5	1	1	2	2
sal2_R941.50.fq.seed2.ngs	4	4	4	4	4	3	5201932	5201932	5201932	5201932	5201932	5176109	4	4212001	5201932	5019577	52.19	52.17	4212001	4212001	796293	796293	3537890.1	3666417.2	1	1	2	2	0	0	0	0	0	0	1	0 + 1 part	161132	99.888	1.005	0.00	0.69	1.51	4212001	5040800	4212001	4212001	796293	796293	3532479.1	3660809.7	1	1	2	2
sal2_R941.50.fq.seed2.ont	4	4	4	4	4	3	5201486	5201486	5201486	5201486	5201486	5175663	4	4211647	5201486	5019577	52.19	52.17	4211647	4211647	796225	796225	3537597.8	3665800.0	1	1	2	2	0	0	0	0	0	0	1	0 + 1 part	161108	99.888	1.005	0.00	0.87	8.87	4211647	5040378	4211647	4211647	796225	796225	3532187.9	3660194.0	1	1	2	2
sal2_R941.50.fq.seed3.ngs	5	5	5	5	4	3	5218438	5218438	5218438	5218438	5201966	5176139	5	4212018	5218438	5019577	52.20	52.17	4212018	4212018	796306	796306	3526783.1	3666504.0	1	1	2	2	0	0	0	0	0	0	1	1 + 1 part	177604	99.888	1.005	0.00	0.46	1.13	4212018	5040834	4212018	4212018	796306	796306	3521337.3	3660842.4	1	1	2	2
sal2_R941.50.fq.seed3.ont	6	6	6	6	5	3	5249930	5249930	5249930	5249930	5233458	5175686	6	4211658	5249930	5019577	52.10	52.17	4211658	4211658	796232	796232	3505220.6	3666078.4	1	1	2	2	0	0	0	0	0	0	1	2 + 1 part	209530	99.888	1.005	0.00	0.44	9.09	4211658	5040400	4211658	4211658	796232	796232	3499614.2	3660214.8	1	1	2	2
sal2_R941.50.fq.seed4.ngs	4	4	4	4	4	3	5201932	5201932	5201932	5201932	5201932	5176113	4	4212032	5201932	5019577	52.19	52.17	4212032	4212032	796266	796266	3537932.0	3666460.7	1	1	2	2	0	0	0	0	0	0	1	0 + 1 part	161132	99.887	1.005	0.00	1.25	1.57	4212032	5040800	4212032	4212032	796266	796266	3532521.0	3660853.1	1	1	2	2
sal2_R941.50.fq.seed4.ont	5	5	5	5	4	3	5215616	5215616	5215616	5215616	5201492	5175674	5	4211682	5215616	5019577	52.14	52.17	4211682	4211682	796194	796194	3528099.5	3665889.1	1	1	2	2	0	0	0	0	0	0	1	1 + 1 part	175239	99.887	1.005	0.00	1.09	8.73	4211682	5040377	4211682	4211682	796194	796194	3522665.6	3660242.9	1	1	2	2
sal2_R941.50.fq.seed5.ngs	4	4	4	4	4	3	5201939	5201939	5201939	5201939	5201939	5176122	4	4212013	5201939	5019577	52.19	52.17	4212013	4212013	796293	796293	3537904.8	3666437.4	1	1	2	2	0	0	0	0	0	0	1	0 + 1 part	161131	99.888	1.005	0.00	1.09	1.31	4212013	5040808	4212013	4212013	796293	796293	3532493.4	3660829.4	1	1	2	2
sal2_R941.50.fq.seed5.ont	4	4	4	4	4	3	5201506	5201506	5201506	5201506	5201506	5175690	4	4211667	5201506	5019577	52.19	52.17	4211667	4211667	796225	796225	3537617.0	3665834.0	1	1	2	2	0	0	0	0	0	0	1	0 + 1 part	161113	99.888	1.005	0.00	0.93	8.93	4211667	5040393	4211667	4211667	796225	796225	3532206.3	3660227.2	1	1	2	2
sal2_R941.60.fq.seed1.ngs	4	4	4	4	4	3	5202002	5202002	5202002	5202002	5202002	5176182	4	4212037	5202002	5019577	52.19	52.17	4212037	4212037	796329	796329	3537911.8	3666489.1	1	1	2	2	0	0	0	0	0	0	1	0 + 1 part	161132	99.888	1.005	0.00	0.65	0.87	4212037	5040870	4212037	4212037	796329	796329	3532500.8	3660881.5	1	1	2	2
sal2_R941.60.fq.seed1.ont	4	4	4	4	4	3	5201566	5201566	5201566	5201566	5201566	5175746	4	4211687	5201566	5019577	52.19	52.17	4211687	4211687	796264	796264	3537620.3	3665879.7	1	1	2	2	0	0	0	0	0	0	1	0 + 1 part	161112	99.888	1.005	0.00	0.71	8.35	4211687	5040454	4211687	4211687	796264	796264	3532210.2	3660273.5	1	1	2	2
sal2_R941.60.fq.seed2.ngs	4	4	4	4	4	3	5201589	5201589	5201589	5201589	5201589	5175766	4	4212018	5201589	5019577	52.19	52.17	4212018	4212018	796294	796294	3538128.0	3666422.0	1	1	2	2	0	0	0	0	0	0	1	0 + 1 part	160770	99.888	1.005	0.00	0.32	1.17	4212018	5040819	4212018	4212018	796294	796294	3532739.9	3660838.5	1	1	2	2
sal2_R941.60.fq.seed2.ont	4	4	4	4	4	3	5201130	5201130	5201130	5201130	5201130	5175307	4	4211645	5201130	5019577	52.19	52.17	4211645	4211645	796230	796230	3537815.1	3665774.3	1	1	2	2	0	0	0	0	0	0	1	0 + 1 part	160748	99.888	1.005	0.00	0.48	8.83	4211645	5040382	4211645	4211645	796230	796230	3532427.9	3660192.3	1	1	2	2
sal2_R941.60.fq.seed3.ngs	4	4	4	4	4	3	5201976	5201976	5201976	5201976	5201976	5176149	4	4212025	5201976	5019577	52.19	52.17	4212025	4212025	796308	796308	3537903.7	3666462.4	1	1	2	2	0	0	0	0	0	0	1	0 + 1 part	161133	99.888	1.005	0.00	0.83	1.31	4212025	5040843	4212025	4212025	796308	796308	3532492.7	3660854.8	1	1	2	2
sal2_R941.60.fq.seed3.ont	5	5	5	5	5	3	5233468	5233468	5233468	5233468	5233468	5175696	5	4211680	5233468	5019577	52.09	52.17	4211680	4211680	796226	796226	3516227.7	3666059.0	1	1	2	2	0	0	0	0	0	0	1	1 + 1 part	193052	99.888	1.005	0.00	0.71	8.91	4211680	5040416	4211680	4211680	796226	796226	3510655.9	3660249.8	1	1	2	2
sal2_R941.60.fq.seed4.ngs	5	5	5	5	5	4	5307820	5307820	5307820	5307820	5307820	5281999	5	4212024	5307820	5019577	52.17	52.17	4212024	4212024	796312	796312	3469464.2	3668693.9	1	1	2	2	0	0	0	0	0	0	2	0 + 2 part	263763	99.888	1.006	0.00	0.67	1.55	4212019	5044052	4212019	4212019	796312	796312	3462042.9	3660846.4	1	1	2	2
sal2_R941.60.fq.seed4.ont	7	7	7	7	5	4	5337193	5337193	5337193	5337193	5308751	5282930	7	4211682	5337193	5019577	52.14	52.17	4211682	4211682	796246	796246	3449939.5	3668236.0	1	1	2	2	0	0	0	0	0	0	2	2 + 2 part	293544	99.888	1.006	0.00	0.59	8.57	4211682	5043649	4211682	4211682	796246	796246	3442438.1	3660259.9	1	1	2	2
sal2_R941.60.fq.seed5.ngs	5	5	5	5	5	4	5274871	5274871	5274871	5274871	5274871	5249045	5	4212015	5274871	5019577	52.20	52.17	4212015	4212015	796294	796294	3490000.3	3667500.5	1	1	2	2	0	0	0	0	0	0	2	0 + 2 part	230009	99.888	1.006	0.00	1.09	1.63	4212015	5044862	4212015	4212015	796294	796294	3483656.6	3660834.2	1	1	2	2
sal2_R941.60.fq.seed5.ont	7	7	7	7	5	4	5310832	5310832	5310832	5310832	5274454	5248628	7	4211686	5310832	5019577	52.10	52.17	4211686	4211686	796225	796225	3465950.9	3667058.6	1	1	2	2	0	0	0	0	0	0	2	2 + 2 part	266368	99.888	1.006	0.00	0.89	8.58	4211686	5044464	4211686	4211686	796225	796225	3459525.3	3660260.2	1	1	2	2
sal2_R941.70.fq.seed1.ngs	4	4	4	4	4	3	5201954	5201954	5201954	5201954	5201954	5176125	4	4212034	5201954	5019577	52.19	52.17	4212034	4212034	796274	796274	3537922.9	3666466.8	1	1	2	2	0	0	0	0	0	0	1	0 + 1 part	161133	99.887	1.005	0.00	0.56	0.97	4212034	5040821	4212034	4212034	796274	796274	3532511.8	3660859.1	1	1	2	2
sal2_R941.70.fq.seed1.ont	4	4	4	4	4	3	5201526	5201526	5201526	5201526	5201526	5175697	4	4211690	5201526	5019577	52.19	52.17	4211690	4211690	796210	796210	3537636.1	3665867.9	1	1	2	2	0	0	0	0	0	0	1	0 + 1 part	161114	99.887	1.005	0.00	0.42	8.19	4211690	5040412	4211690	4211690	796210	796210	3532225.8	3660261.5	1	1	2	2
sal2_R941.70.fq.seed2.ngs	4	4	4	4	4	3	5202017	5202017	5202017	5202017	5202017	5176190	4	4212046	5202017	5019577	52.19	52.17	4212046	4212046	796327	796327	3537915.7	3666503.7	1	1	2	2	0	0	0	0	0	0	1	0 + 1 part	161133	99.888	1.005	0.00	0.69	1.03	4212046	5040884	4212046	4212046	796327	796327	3532504.7	3660896.0	1	1	2	2
sal2_R941.70.fq.seed2.ont	6	6	6	5	5	3	5249543	5249543	5249543	5242473	5242473	5175764	6	4211704	5249543	5019577	52.03	52.17	4211704	4211704	796267	796267	3505645.1	3666252.1	1	1	2	2	0	0	0	0	0	0	1	2 + 1 part	209061	99.888	1.005	0.00	0.67	8.15	4211704	5040482	4211704	4211704	796267	796267	3499956.7	3660303.0	1	1	2	2
sal2_R941.70.fq.seed3.ngs	4	4	4	4	4	3	5202005	5202005	5202005	5202005	5202005	5176186	4	4212041	5202005	5019577	52.19	52.17	4212041	4212041	796329	796329	3537916.3	3666495.8	1	1	2	2	0	0	0	0	0	0	1	0 + 1 part	161132	99.888	1.005	0.00	0.99	1.31	4212041	5040873	4212041	4212041	796329	796329	3532505.3	3660888.2	1	1	2	2
sal2_R941.70.fq.seed3.ont	5	5	5	5	4	3	5213766	5213766	5213766	5213766	5201593	5175774	5	4211720	5213766	5019577	52.15	52.17	4211720	4211720	796262	796262	3529423.4	3665963.8	1	1	2	2	0	0	0	0	0	0	1	1 + 1 part	173282	99.888	1.005	0.00	0.99	7.86	4211720	5040484	4211720	4211720	796262	796262	3523997.7	3660328.2	1	1	2	2
sal2_R941.70.fq.seed4.ngs	5	5	5	5	5	4	5298702	5298702	5298702	5298702	5298702	5272884	5	4212027	5298702	5019577	52.18	52.17	4212027	4212027	796328	796328	3475094.8	3668335.4	1	1	2	2	0	0	0	0	0	0	2	0 + 2 part	252984	99.888	1.006	0.00	0.81	1.53	4212027	5045718	4212027	4212027	796328	796328	3468018.1	3660865.1	1	1	2	2
sal2_R941.70.fq.seed4.ont	7	7	7	7	5	4	5327160	5327160	5327160	5327160	5298715	5272897	7	4211695	5327160	5019577	52.14	52.17	4211695	4211695	796262	796262	3456076.3	3667853.2	1	1	2	2	0	0	0	0	0	0	2	2 + 2 part	281026	99.888	1.006	0.00	0.77	8.50	4211695	5046134	4211695	4211695	796262	796262	3448947.2	3660287.2	1	1	2	2
sal2_R941.70.fq.seed5.ngs	5	5	5	5	5	4	5274914	5274914	5274914	5274914	5274914	5249087	5	4212025	5274914	5019577	52.20	52.17	4212025	4212025	796288	796288	3489987.0	3667516.5	1	1	2	2	0	0	0	0	0	0	2	0 + 2 part	230079	99.888	1.006	0.00	0.71	1.53	4212025	5044835	4212025	4212025	796288	796288	3483642.3	3660849.0	1	1	2	2
sal2_R941.70.fq.seed5.ont	7	7	7	6	6	4	5326926	5326926	5326926	5319885	5319885	5248668	7	4211697	5326926	5019577	52.02	52.17	4211697	4211697	796219	796219	3455766.3	3667363.0	1	1	2	2	0	0	0	0	0	0	2	2 + 2 part	282489	99.888	1.006	0.00	0.63	8.56	4211697	5044437	4211697	4211697	796219	796219	3449088.8	3660276.7	1	1	2	2
sal2_R941.80.fq.seed1.ngs	5	5	5	5	5	3	5246790	5246790	5246790	5246790	5246790	5176150	5	4212035	5246790	5019577	52.19	52.17	4212035	4212035	796297	796297	3508081.3	3666875.9	1	1	2	2	0	0	0	0	0	0	2	0 + 2 part	203032	99.888	1.006	0.00	0.81	1.01	4212035	5043758	4212035	4212035	796297	796297	3502334.1	3660868.5	1	1	2	2
sal2_R941.80.fq.seed1.ont	6	6	6	6	6	3	5277662	5277662	5277662	5277662	5277662	5175711	6	4211679	5277662	5019577	52.23	52.17	4211679	4211679	796237	796237	3487159.5	3666454.2	1	1	2	2	0	0	0	0	0	0	2	1 + 2 part	234010	99.888	1.006	0.00	0.77	8.70	4211679	5043652	4211679	4211679	796237	796237	3481260.7	3660252.1	1	1	2	2
sal2_R941.80.fq.seed2.ngs	5	5	5	5	5	4	5282464	5282464	5282464	5282464	5282464	5256645	5	4212022	5282464	5019577	52.18	52.17	4212022	4212022	796294	796294	3485215.4	3667744.2	1	1	2	2	0	0	0	0	0	0	2	0 + 2 part	239194	99.888	1.006	0.00	0.89	1.35	4212022	5043270	4212022	4212022	796294	796294	3478660.0	3660845.6	1	1	2	2
sal2_R941.80.fq.seed2.ont	8	8	8	7	5	4	5325785	5325785	5325785	5315929	5282020	5256201	8	4211675	5325785	5019577	52.07	52.17	4211675	4211675	796219	796219	3456424.2	3667275.6	1	1	2	2	0	0	0	0	0	0	2	3 + 2 part	282937	99.888	1.006	0.00	0.85	8.69	4211675	5042848	4211675	4211675	796219	796219	3449792.6	3660239.5	1	1	2	2
sal2_R941.80.fq.seed3.ngs	4	4	4	4	4	3	5201977	5201977	5201977	5201977	5201977	5176150	4	4212039	5201977	5019577	52.19	52.17	4212039	4212039	796295	796295	3537921.7	3666481.8	1	1	2	2	0	0	0	0	0	0	1	0 + 1 part	161132	99.888	1.005	0.00	0.32	1.29	4212039	5040845	4212039	4212039	796295	796295	3532510.7	3660874.1	1	1	2	2
sal2_R941.80.fq.seed3.ont	7	7	7	6	4	3	5244256	5244256	5244256	5237265	5201536	5175709	7	4211693	5244256	5019577	52.05	52.17	4211693	4211693	796223	796223	3508959.7	3666022.7	1	1	2	2	0	0	0	0	0	0	1	3 + 1 part	203830	99.888	1.005	0.00	0.40	8.15	4211693	5040426	4211693	4211693	796223	796223	3503454.1	3660270.6	1	1	2	2
sal2_R941.80.fq.seed4.ngs	4	4	4	4	4	3	5201982	5201982	5201982	5201982	5201982	5176153	4	4212024	5201982	5019577	52.19	52.17	4212024	4212024	796312	796312	3537899.3	3666462.1	1	1	2	2	0	0	0	0	0	0	1	0 + 1 part	161133	99.888	1.005	0.00	0.50	1.17	4212019	5040844	4212019	4212019	796312	796312	3532480.2	3660846.0	1	1	2	2
sal2_R941.80.fq.seed4.ont	7	7	7	7	5	3	5257524	5257524	5257524	5257524	5229100	5175726	7	4211687	5257524	5019577	52.07	52.17	4211687	4211687	796245	796245	3500183.4	3666105.4	1	1	2	2	0	0	0	0	0	0	1	3 + 1 part	217080	99.888	1.005	0.00	0.50	8.15	4211687	5040444	4211687	4211687	796245	796245	3494609.8	3660267.6	1	1	2	2
sal2_R941.80.fq.seed5.ngs	5	5	5	5	5	4	5274828	5274828	5274828	5274828	5274828	5249007	5	4212062	5274828	5019577	52.20	52.17	4212062	4212062	796332	796332	3490111.8	3667587.8	1	1	2	2	0	0	0	0	0	0	2	0 + 2 part	230003	99.888	1.006	0.00	0.69	1.47	4212062	5044825	4212062	4212062	796332	796332	3483771.4	3660925.0	1	1	2	2
sal2_R941.80.fq.seed5.ont	7	7	7	6	6	4	5326893	5326893	5326893	5319852	5319852	5248661	7	4211713	5326893	5019577	52.02	52.17	4211713	4211713	796258	796258	3455822.7	3667400.2	1	1	2	2	0	0	0	0	0	0	2	2 + 2 part	282371	99.888	1.006	0.00	0.67	8.58	4211713	5044522	4211713	4211713	796258	796258	3449147.1	3660315.9	1	1	2	2
sal2_R941.90.fq.seed1.ngs	5	5	5	5	5	3	5246976	5246976	5246976	5246976	5246976	5176118	5	4212034	5246976	5019577	52.19	52.17	4212034	4212034	796266	796266	3507949.6	3666868.2	1	1	2	2	0	0	0	0	0	0	2	0 + 2 part	202123	99.887	1.006	0.00	0.81	1.51	4212034	5044852	4212034	4212034	796265	796265	3502198.8	3660856.9	1	1	2	2
sal2_R941.90.fq.seed1.ont	7	7	7	7	6	3	5290822	5290822	5290822	5290822	5277643	5175674	7	4211671	5290822	5019577	52.19	52.17	4211671	4211671	796209	796209	3478497.8	3666466.8	1	1	2	2	0	0	0	0	0	0	2	2 + 2 part	246391	99.887	1.006	0.00	0.83	8.84	4211671	5044431	4211671	4211671	796209	796209	3472580.6	3660230.0	1	1	2	2
sal2_R941.90.fq.seed2.ngs	4	4	4	4	4	3	5201970	5201970	5201970	5201970	5201970	5176144	4	4212029	5201970	5019577	52.19	52.17	4212029	4212029	796298	796298	3537911.3	3666466.0	1	1	2	2	0	0	0	0	0	0	1	0 + 1 part	161134	99.888	1.005	0.00	0.54	0.89	4212029	5040836	4212029	4212029	796298	796298	3532500.2	3660858.3	1	1	2	2
sal2_R941.90.fq.seed2.ont	8	8	8	6	4	3	5251852	5251852	5251852	5234924	5201533	5175707	8	4211681	5251852	5019577	52.05	52.17	4211681	4211681	796231	796231	3503866.6	3666003.9	1	1	2	2	0	0	0	0	0	0	1	4 + 1 part	211431	99.888	1.005	0.00	0.62	8.31	4211681	5040421	4211681	4211681	796231	796231	3498370.1	3660253.0	1	1	2	2
sal2_R941.90.fq.seed3.ngs	4	4	4	4	4	3	5201948	5201948	5201948	5201948	5201948	5176129	4	4212022	5201948	5019577	52.19	52.17	4212022	4212022	796291	796291	3537912.6	3666451.9	1	1	2	2	0	0	0	0	0	0	1	0 + 1 part	161132	99.888	1.005	0.00	0.81	1.19	4212022	5040816	4212022	4212022	796291	796291	3532501.6	3660844.2	1	1	2	2
sal2_R941.90.fq.seed3.ont	8	8	8	8	6	3	5302610	5302610	5302610	5302610	5275429	5175709	8	4211695	5302610	5019577	51.86	52.17	4211695	4211695	796221	796221	3470803.0	3666507.1	1	1	2	2	0	0	0	0	0	0	1	4 + 1 part	262193	99.888	1.005	0.00	0.87	8.15	4211695	5040417	4211695	4211695	796221	796221	3464901.9	3660273.3	1	1	2	2
sal2_R941.90.fq.seed4.ngs	5	5	5	5	5	4	5308813	5308813	5308813	5308813	5308813	5282984	5	4212033	5308813	5019577	52.17	52.17	4212033	4212033	796290	796290	3468863.1	3668744.5	1	1	2	2	0	0	0	0	0	0	2	0 + 2 part	263120	99.888	1.006	0.00	0.83	1.35	4212033	5045693	4212033	4212033	796290	796290	3461411.3	3660863.3	1	1	2	2
sal2_R941.90.fq.seed4.ont	8	8	8	8	6	4	5364784	5364784	5364784	5364784	5336345	5282974	8	4211679	5364784	5019577	52.05	52.17	4211679	4211679	796225	796225	3432329.7	3668378.3	1	1	2	2	0	0	0	0	0	0	2	3 + 2 part	318695	99.888	1.006	0.00	0.83	8.62	4211679	5046089	4211679	4211679	796225	796225	3424723.2	3660248.7	1	1	2	2
sal2_R941.90.fq.seed5.ngs	5	5	5	5	5	4	5274954	5274954	5274954	5274954	5274954	5249126	5	4212040	5274954	5019577	52.20	52.17	4212040	4212040	796297	796297	3489987.7	3667545.0	1	1	2	2	0	0	0	0	0	0	2	0 + 2 part	230884	99.888	1.006	0.00	0.56	1.23	4212040	5044070	4212040	4212040	796297	796297	3483642.5	3660877.0	1	1	2	2
sal2_R941.90.fq.seed5.ont	9	9	9	8	6	4	5371017	5371017	5371017	5363955	5319876	5248679	9	4211680	5371017	5019577	51.92	52.17	4211680	4211680	796229	796229	3427555.4	3667531.8	1	1	2	2	0	0	0	0	0	0	2	4 + 2 part	326569	99.888	1.006	0.00	0.67	8.66	4211680	5044448	4211680	4211680	796229	796229	3420751.3	3660251.4	1	1	2	2
sal2_simplex.100.fq.seed1.ngs	5	5	4	4	4	3	5211290	5211290	5208321	5208321	5208321	5182501	5	4215219	5211290	5019577	52.18	52.17	4215219	4215219	799465	799465	3537714.0	3672830.1	1	1	2	2	0	0	0	0	0	0	1	1 + 1 part	164102	99.951	1.006	0.00	0.26	0.77	4215219	5047188	4215219	4215219	799465	799465	3532310.9	3667220.6	1	1	2	2
sal2_simplex.100.fq.seed1.ont	5	5	4	4	4	3	5211392	5211392	5208274	5208274	5208274	5182452	5	4215178	5211392	5019577	52.18	52.17	4215178	4215178	799458	799458	3537576.4	3672759.2	1	1	2	2	0	0	0	0	0	0	1	1 + 1 part	164250	99.951	1.006	0.00	0.32	0.73	4215178	5047142	4215178	4215178	799458	799458	3532173.3	3667149.6	1	1	2	2
sal2_simplex.100.fq.seed2.ngs	5	5	4	4	4	3	5211332	5211332	5208299	5208299	5208299	5182470	5	4215205	5211332	5019577	52.18	52.17	4215205	4215205	799449	799449	3537658.0	3672801.6	1	1	2	2	0	0	0	0	0	0	1	1 + 1 part	164165	99.950	1.006	0.00	0.75	0.75	4215205	5047167	4215205	4215205	799449	799449	3532255.0	3667192.1	1	1	2	2
sal2_simplex.100.fq.seed2.ont	5	5	4	4	4	3	5211297	5211297	5208264	5208264	5208264	5182434	5	4215179	5211297	5019577	52.18	52.17	4215179	4215179	799443	799443	3537637.6	3672755.8	1	1	2	2	0	0	0	0	0	0	1	1 + 1 part	164161	99.951	1.006	0.00	1.09	0.75	4215179	5047136	4215179	4215179	799443	799443	3532234.8	3667146.6	1	1	2	2
sal2_simplex.100.fq.seed3.ngs	5	5	4	4	4	3	5212550	5212550	5208349	5208349	5208349	5182519	5	4215226	5212550	5019577	52.18	52.17	4215226	4215226	799473	799473	3536874.6	3672846.5	1	1	2	2	0	0	0	0	0	0	1	1 + 1 part	165337	99.951	1.006	0.00	0.75	0.77	4215226	5047213	4215226	4215226	799473	799473	3531470.9	3667235.1	1	1	2	2
sal2_simplex.100.fq.seed3.ont	5	5	4	4	4	3	5212498	5212498	5208297	5208297	5208297	5182466	5	4215184	5212498	5019577	52.18	52.17	4215184	4215184	799469	799469	3536840.3	3672774.2	1	1	2	2	0	0	0	0	0	0	1	1 + 1 part	165330	99.951	1.006	0.00	0.99	0.75	4215184	5047168	4215184	4215184	799469	799469	3531437.0	3667163.3	1	1	2	2
sal2_simplex.100.fq.seed4.ngs	5	5	5	4	4	3	5214566	5214566	5214566	5208305	5208305	5182485	5	4215208	5214566	5019577	52.17	52.17	4215208	4215208	799457	799457	3535477.2	3672815.3	1	1	2	2	0	0	0	0	0	0	1	1 + 1 part	167397	99.951	1.006	0.00	0.99	0.87	4215208	5047169	4215208	4215208	799457	799457	3530071.5	3667199.6	1	1	2	2
sal2_simplex.100.fq.seed4.ont	6	6	6	4	4	3	5221515	5221515	5221515	5208285	5208285	5182463	6	4215184	5221515	5019577	52.16	52.17	4215184	4215184	799466	799466	3530745.0	3672787.1	1	1	2	2	0	0	0	0	0	0	1	2 + 1 part	174359	99.951	1.006	0.00	1.15	0.83	4215184	5047156	4215184	4215184	799466	799466	3525337.6	3667162.2	1	1	2	2
sal2_simplex.100.fq.seed5.ngs	5	5	4	4	4	3	5211431	5211431	5208306	5208306	5208306	5182477	5	4215199	5211431	5019577	52.18	52.17	4215199	4215199	799461	799461	3537585.0	3672795.5	1	1	2	2	0	0	0	0	0	0	1	1 + 1 part	164277	99.951	1.006	0.00	0.61	0.59	4215199	5047154	4215199	4215199	799461	799461	3532181.8	3667185.9	1	1	2	2
sal2_simplex.100.fq.seed5.ont	6	6	5	5	4	3	5223377	5223377	5220252	5220252	5208281	5182451	6	4215183	5223377	5019577	52.15	52.17	4215183	4215183	799456	799456	3529494.2	3672795.3	1	1	2	2	0	0	0	0	0	0	1	2 + 1 part	176243	99.951	1.006	0.00	0.73	0.79	4215183	5047134	4215183	4215183	799456	799456	3524076.3	3667157.4	1	1	2	2
sal2_simplex.10.fq.seed1.ngs	13	13	13	12	10	10	5120117	5120117	5120117	5112418	5078400	5078400	13	1158094	5120117	5019577	52.16	52.17	938532	938532	313417	313417	767853.7	783233.5	3	3	7	7	0	0	0	0	0	0	1	0 + 1 part	161140	98.656	1.001	0.00	2.74	1.81	1158093	4958959	938532	938532	313417	313417	762355.3	777624.9	3	3	7	7
sal2_simplex.10.fq.seed1.ont	13	13	13	12	10	10	5119852	5119852	5119852	5112153	5078156	5078156	13	1157998	5119852	5019577	52.15	52.17	938456	938456	313386	313386	767805.8	783144.1	3	3	7	7	0	0	0	0	0	0	1	0 + 1 part	161138	98.656	1.001	0.00	17.16	22.75	1157998	4958687	938456	938456	313386	313386	762307.6	777536.1	3	3	7	7
sal2_simplex.10.fq.seed2.ngs	21	21	19	18	14	13	5152766	5152766	5146721	5137638	5070998	5039303	21	860325	5152766	5019577	52.16	52.17	568264	568264	167817	200643	555574.2	570315.7	4	4	10	9	0	0	0	1	0	0	1	1 + 2 part	166348	98.763	1.006	0.00	17.05	10.51	857779	4986372	568264	568264	94568	200643	549254.6	563828.5	4	4	10	9
