Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
bc2_R941.40.fq.seed3.ngs	7	7	7	6	5	2	5559787	5559787	5559787	5553926	5536658	5435482	7	5358202	5559787	5379811	35.28	35.34	5358202	5358202	5358202	5358202	5165722.5	5338536.4	1	1	1	1	1	1	5358202	0	0	0	0	4 + 1 part	194279	99.598	1.001	0.00	0.60	0.60	5358200	5365438	5358200	5358200	5358200	5358200	5163928.6	5336682.4	1	1	1	1
bc2_R941.40.fq.seed3.ont	8	8	8	6	5	2	5567430	5567430	5567430	5553381	5536117	5434962	8	5357698	5567430	5379811	35.28	35.34	5357698	5357698	5357698	5357698	5157672.1	5337544.1	1	1	1	1	1	1	5357698	0	0	0	0	5 + 1 part	202426	99.598	1.001	0.00	0.65	10.16	5357696	5364934	5357696	5357696	5357696	5357696	5155869.4	5335678.5	1	1	1	1
bc2_R941.40.fq.seed4.ngs	2	2	2	2	2	2	5525723	5525723	5525723	5525723	5525723	5525723	2	5358191	5525723	5379811	35.27	35.34	5358191	5358191	5358191	5358191	5200817.7	5341875.0	1	1	1	1	1	1	5358191	0	0	0	0	0 + 1 part	166087	99.594	1.000	0.00	0.19	0.52	5358191	5359636	5358191	5358191	5358191	5358191	5195738.7	5336658.3	1	1	1	1
bc2_R941.40.fq.seed4.ont	2	2	2	2	2	2	5525186	5525186	5525186	5525186	5525186	5525186	2	5357694	5525186	5379811	35.27	35.34	5357694	5357694	5357694	5357694	5200356.8	5340882.5	1	1	1	1	1	1	5357694	0	0	0	0	0 + 1 part	166047	99.594	1.000	0.00	0.35	9.89	5357694	5359139	5357694	5357694	5357694	5357694	5195279.8	5335668.3	1	1	1	1
bc2_R941.40.fq.seed5.ngs	2	2	2	2	2	2	5525793	5525793	5525793	5525793	5525793	5525793	2	5358201	5525793	5379811	35.27	35.34	5358201	5358201	5358201	5358201	5200774.8	5341898.6	1	1	1	1	1	1	5358201	0	0	0	0	0 + 1 part	166147	99.598	1.000	0.00	0.19	0.50	5358201	5359646	5358201	5358201	5358201	5358201	5195692.3	5336678.2	1	1	1	1
bc2_R941.40.fq.seed5.ont	2	2	2	2	2	2	5525236	5525236	5525236	5525236	5525236	5525236	2	5357684	5525236	5379811	35.28	35.34	5357684	5357684	5357684	5357684	5200294.0	5340866.3	1	1	1	1	1	1	5357684	0	0	0	0	0 + 1 part	166107	99.598	1.000	0.00	0.28	9.63	5357684	5359129	5357684	5357684	5357684	5357684	5195213.4	5335648.4	1	1	1	1
bc2_R941.50.fq.seed1.ngs	8	8	6	6	3	2	5547634	5547634	5543502	5543502	5487022	5461149	8	5358189	5547634	5379811	35.26	35.34	5358189	5358189	5358189	5358189	5177445.6	5338955.8	1	1	1	1	1	1	5358189	0	0	0	0	6 + 1 part	188000	99.594	1.000	0.02	0.21	0.49	5358189	5359634	5358189	5358189	5358189	5358189	5175213.7	5336654.3	1	1	1	1
bc2_R941.50.fq.seed1.ont	9	9	7	7	3	2	5563756	5563756	5559624	5559624	5486531	5460661	9	5357708	5563756	5379811	35.31	35.34	5357708	5357708	5357708	5357708	5161565.9	5338048.7	1	1	1	1	1	1	5357708	0	0	0	0	7 + 1 part	204603	99.594	1.000	0.00	0.24	9.03	5357708	5359153	5357708	5357708	5357708	5357708	5159291.2	5335696.2	1	1	1	1
bc2_R941.50.fq.seed2.ngs	2	2	2	2	2	2	5525867	5525867	5525867	5525867	5525867	5525867	2	5358218	5525867	5379811	35.27	35.34	5358218	5358218	5358218	5358218	5200741.6	5341936.0	1	1	1	1	1	1	5358218	0	0	0	0	0 + 1 part	166204	99.598	1.000	0.00	0.19	0.37	5358218	5359663	5358218	5358218	5358218	5358218	5195655.7	5336712.1	1	1	1	1
bc2_R941.50.fq.seed2.ont	2	2	2	2	2	2	5525334	5525334	5525334	5525334	5525334	5525334	2	5357720	5525334	5379811	35.28	35.34	5357720	5357720	5357720	5357720	5200275.3	5340941.9	1	1	1	1	1	1	5357720	0	0	0	0	0 + 1 part	166169	99.598	1.000	0.00	0.28	9.37	5357720	5359165	5357720	5357720	5357720	5357720	5195191.0	5335720.1	1	1	1	1
bc2_R941.50.fq.seed3.ngs	11	10	6	6	5	2	5567879	5567063	5554149	5554149	5536882	5435453	11	5358181	5567879	5379811	35.27	35.34	5358181	5358181	5358181	5358181	5158179.4	5338499.5	1	1	1	1	1	1	5358181	0	0	0	0	5 + 2 part	198809	99.594	1.002	0.00	0.60	0.56	5358181	5369069	5358181	5358181	5358181	5358181	5156386.0	5336643.5	1	1	1	1
bc2_R941.50.fq.seed3.ont	12	11	7	7	5	2	5587230	5586414	5573048	5573048	5536374	5434962	12	5357708	5587230	5379811	35.29	35.34	5357708	5357708	5357708	5357708	5139474.1	5337626.9	1	1	1	1	1	1	5357708	0	0	0	0	6 + 2 part	218181	99.594	1.002	0.00	0.78	9.48	5357708	5369049	5357708	5357708	5357708	5357708	5137620.3	5335701.7	1	1	1	1
bc2_R941.50.fq.seed4.ngs	2	2	2	2	2	2	5525779	5525779	5525779	5525779	5525779	5525779	2	5358189	5525779	5379811	35.27	35.34	5358189	5358189	5358189	5358189	5200764.6	5341874.6	1	1	1	1	1	1	5358189	0	0	0	0	0 + 1 part	166145	99.594	1.000	0.00	0.19	0.47	5358188	5359633	5358188	5358188	5358188	5358188	5195680.2	5336652.3	1	1	1	1
bc2_R941.50.fq.seed4.ont	2	2	2	2	2	2	5525263	5525263	5525263	5525263	5525263	5525263	2	5357710	5525263	5379811	35.28	35.34	5357710	5357710	5357710	5357710	5200319.1	5340918.2	1	1	1	1	1	1	5357710	0	0	0	0	0 + 1 part	166108	99.594	1.000	0.00	0.26	9.26	5357709	5359154	5357709	5357709	5357709	5357709	5195236.5	5335698.2	1	1	1	1
bc2_R941.50.fq.seed5.ngs	2	2	2	2	2	2	5525745	5525745	5525745	5525745	5525745	5525745	2	5358193	5525745	5379811	35.27	35.34	5358193	5358193	5358193	5358193	5200802.0	5341880.2	1	1	1	1	1	1	5358193	0	0	0	0	0 + 1 part	166107	99.598	1.000	0.00	0.19	0.34	5358193	5359638	5358193	5358193	5358193	5358193	5195721.9	5336662.3	1	1	1	1
bc2_R941.50.fq.seed5.ont	2	2	2	2	2	2	5525241	5525241	5525241	5525241	5525241	5525241	2	5357727	5525241	5379811	35.27	35.34	5357727	5357727	5357727	5357727	5200370.4	5340949.6	1	1	1	1	1	1	5357727	0	0	0	0	0 + 1 part	166069	99.598	1.000	0.00	0.24	8.64	5357727	5359172	5357727	5357727	5357727	5357727	5195292.1	5335734.0	1	1	1	1
bc2_R941.60.fq.seed1.ngs	2	2	2	2	2	2	5525773	5525773	5525773	5525773	5525773	5525773	2	5358186	5525773	5379811	35.27	35.34	5358186	5358186	5358186	5358186	5200764.2	5341868.4	1	1	1	1	1	1	5358186	0	0	0	0	0 + 1 part	166142	99.594	1.000	0.00	0.19	0.43	5358186	5359631	5358186	5358186	5358186	5358186	5195682.0	5336648.3	1	1	1	1
bc2_R941.60.fq.seed1.ont	4	4	4	3	3	2	5565400	5565400	5565400	5557996	5557996	5525290	4	5357737	5565400	5379811	35.40	35.34	5357737	5357737	5357737	5357737	5163069.0	5341181.0	1	1	1	1	1	1	5357737	0	0	0	0	2 + 1 part	206218	99.594	1.000	0.00	0.28	8.42	5357737	5359182	5357737	5357737	5357737	5357737	5157823.0	5335754.0	1	1	1	1
bc2_R941.60.fq.seed2.ngs	2	2	2	2	2	2	5525736	5525736	5525736	5525736	5525736	5525736	2	5358181	5525736	5379811	35.27	35.34	5358181	5358181	5358181	5358181	5200787.4	5341856.5	1	1	1	1	1	1	5358181	0	0	0	0	0 + 1 part	166110	99.594	1.000	0.00	0.19	0.28	5358178	5359623	5358178	5358178	5358178	5358178	5195701.3	5336632.4	1	1	1	1
bc2_R941.60.fq.seed2.ont	3	3	3	3	2	2	5537800	5537800	5537800	5537800	5525235	5525235	3	5357713	5537800	5379811	35.29	35.34	5357713	5357713	5357713	5357713	5188578.5	5340951.6	1	1	1	1	1	1	5357713	0	0	0	0	1 + 1 part	178642	99.594	1.000	0.00	0.26	8.99	5357710	5359155	5357710	5357710	5357710	5357710	5183476.9	5335700.2	1	1	1	1
bc2_R941.60.fq.seed3.ngs	6	6	6	6	5	2	5554262	5554262	5554262	5554262	5536994	5435466	6	5358186	5554262	5379811	35.26	35.34	5358186	5358186	5358186	5358186	5170827.4	5338501.7	1	1	1	1	1	1	5358186	0	0	0	0	4 + 1 part	194631	99.594	1.000	0.00	0.19	0.37	5358186	5359631	5358186	5358186	5358186	5358186	5169032.2	5336648.3	1	1	1	1
bc2_R941.60.fq.seed3.ont	8	8	8	7	6	2	5591714	5591714	5591714	5585675	5568411	5434989	8	5357725	5591714	5379811	35.30	35.34	5357725	5357725	5357725	5357725	5135498.9	5337778.8	1	1	1	1	1	1	5357725	0	0	0	0	6 + 1 part	232544	99.594	1.000	0.00	0.21	8.58	5357725	5359170	5357725	5357725	5357725	5357725	5133527.8	5335730.1	1	1	1	1
bc2_R941.60.fq.seed4.ngs	6	6	6	6	5	2	5575405	5575405	5575405	5575405	5558133	5435448	6	5358184	5575405	5379811	35.26	35.34	5358184	5358184	5358184	5358184	5151510.9	5338804.6	1	1	1	1	1	1	5358184	0	0	0	0	4 + 1 part	215776	99.594	1.000	0.00	0.19	0.35	5358184	5359629	5358184	5358184	5358184	5358184	5149426.4	5336644.3	1	1	1	1
bc2_R941.60.fq.seed4.ont	7	7	6	6	5	2	5577956	5577956	5574907	5574907	5557639	5434969	7	5357720	5577956	5379811	35.27	35.34	5357720	5357720	5357720	5357720	5148264.5	5337881.4	1	1	1	1	1	1	5357720	0	0	0	0	5 + 1 part	218791	99.594	1.000	0.00	0.22	8.75	5357720	5359165	5357720	5357720	5357720	5357720	5146180.0	5335720.1	1	1	1	1
bc2_R941.60.fq.seed5.ngs	7	6	2	2	2	2	5539052	5538532	5525770	5525770	5525770	5525770	7	5358182	5539052	5379811	35.29	35.34	5358182	5358182	5358182	5358182	5188296.9	5341869.1	1	1	1	1	1	1	5358182	0	0	0	0	2 + 1 part	172231	99.594	1.002	0.02	0.34	0.54	5358182	5366820	5358182	5358182	5358182	5358182	5183223.2	5336645.3	1	1	1	1
bc2_R941.60.fq.seed5.ont	7	6	2	2	2	2	5538572	5538052	5525290	5525290	5525290	5525290	7	5357745	5538572	5379811	35.29	35.34	5357745	5357745	5357745	5357745	5187898.4	5340996.0	1	1	1	1	1	1	5357745	0	0	0	0	2 + 1 part	172188	99.594	1.002	0.00	0.41	8.40	5357745	5366383	5357745	5357745	5357745	5357745	5182826.9	5335774.8	1	1	1	1
bc2_R941.70.fq.seed1.ngs	3	3	3	3	3	2	5572663	5572663	5572663	5572663	5572663	5525810	3	5358218	5572663	5379811	35.42	35.34	5358218	5358218	5358218	5358218	5157459.3	5342340.5	1	1	1	1	1	1	5358218	0	0	0	0	1 + 1 part	213138	99.598	1.000	0.00	0.22	0.35	5358218	5359525	5358218	5358218	5358218	5358218	5152025.5	5336712.0	1	1	1	1
bc2_R941.70.fq.seed1.ont	6	6	6	6	3	2	5621133	5621133	5621133	5621133	5572141	5525288	6	5357735	5621133	5379811	35.55	35.34	5357735	5357735	5357735	5357735	5112216.3	5341534.8	1	1	1	1	1	1	5357735	0	0	0	0	4 + 1 part	262091	99.598	1.000	0.00	0.17	8.62	5357735	5359042	5357735	5357735	5357735	5357735	5106679.7	5335749.9	1	1	1	1
bc2_R941.70.fq.seed2.ngs	2	2	2	2	2	2	5525795	5525795	5525795	5525795	5525795	5525795	2	5358203	5525795	5379811	35.27	35.34	5358203	5358203	5358203	5358203	5200776.8	5341902.6	1	1	1	1	1	1	5358203	0	0	0	0	0 + 1 part	166147	99.598	1.000	0.00	0.19	0.26	5358201	5359646	5358201	5358201	5358201	5358201	5195690.4	5336678.2	1	1	1	1
bc2_R941.70.fq.seed2.ont	4	4	4	4	2	2	5556358	5556358	5556358	5556358	5525293	5525293	4	5357739	5556358	5379811	35.34	35.34	5357739	5357739	5357739	5357739	5171362.6	5341069.0	1	1	1	1	1	1	5357739	0	0	0	0	2 + 1 part	197174	99.598	1.000	0.00	0.28	8.40	5357737	5359182	5357737	5357737	5357737	5357737	5166216.4	5335754.0	1	1	1	1
bc2_R941.70.fq.seed3.ngs	6	6	6	6	5	2	5554304	5554304	5554304	5554304	5537037	5435465	6	5358183	5554304	5379811	35.26	35.34	5358183	5358183	5358183	5358183	5170783.0	5338496.2	1	1	1	1	1	1	5358183	0	0	0	0	4 + 1 part	194676	99.594	1.000	0.00	0.19	0.28	5358183	5359628	5358183	5358183	5358183	5358183	5168987.4	5336642.3	1	1	1	1
bc2_R941.70.fq.seed3.ont	8	8	8	7	6	2	5591748	5591748	5591748	5585709	5568444	5434978	8	5357712	5591748	5379811	35.30	35.34	5357712	5357712	5357712	5357712	5135443.2	5337753.4	1	1	1	1	1	1	5357712	0	0	0	0	6 + 1 part	232591	99.594	1.000	0.00	0.30	8.71	5357712	5359157	5357712	5357712	5357712	5357712	5133471.7	5335704.2	1	1	1	1
bc2_R941.70.fq.seed4.ngs	6	6	6	6	5	2	5554345	5554345	5554345	5554345	5537073	5435505	6	5358234	5554345	5379811	35.26	35.34	5358234	5358234	5358234	5358234	5170842.9	5338597.5	1	1	1	1	1	1	5358234	0	0	0	0	4 + 1 part	194666	99.598	1.000	0.00	0.19	0.22	5358220	5359665	5358220	5358220	5358220	5358220	5169020.6	5336716.0	1	1	1	1
bc2_R941.70.fq.seed4.ont	8	8	6	6	5	2	5558054	5558054	5553858	5553858	5536590	5435039	8	5357789	5558054	5379811	35.27	35.34	5357789	5357789	5357789	5357789	5166535.4	5337712.2	1	1	1	1	1	1	5357789	0	0	0	0	6 + 1 part	198820	99.598	1.000	0.00	0.19	8.49	5357775	5359220	5357775	5357775	5357775	5357775	5164713.2	5335829.6	1	1	1	1
bc2_R941.70.fq.seed5.ngs	5	5	5	5	3	2	5593942	5593942	5593942	5593942	5551591	5525753	5	5358178	5593942	5379811	35.25	35.34	5358178	5358178	5358178	5358178	5137651.5	5342143.9	1	1	1	1	1	1	5358178	0	0	0	0	3 + 1 part	234319	99.594	1.000	0.00	0.19	0.39	5358178	5359623	5358178	5358178	5358178	5358178	5132351.0	5336632.4	1	1	1	1
bc2_R941.70.fq.seed5.ont	7	7	7	6	4	2	5644001	5644001	5644001	5634147	5591805	5525272	7	5357733	5644001	5379811	35.38	35.34	5357733	5357733	5357733	5357733	5091547.1	5341581.1	1	1	1	1	1	1	5357733	0	0	0	0	5 + 1 part	284823	99.594	1.000	0.00	0.28	8.34	5357733	5359178	5357733	5357733	5357733	5357733	5085985.1	5335746.0	1	1	1	1
bc2_R941.80.fq.seed1.ngs	2	2	2	2	2	2	5525781	5525781	5525781	5525781	5525781	5525781	2	5358183	5525781	5379811	35.27	35.34	5358183	5358183	5358183	5358183	5200751.6	5341863.2	1	1	1	1	1	1	5358183	0	0	0	0	0 + 1 part	166153	99.594	1.000	0.00	0.21	0.43	5358183	5359628	5358183	5358183	5358183	5358183	5195668.7	5336642.3	1	1	1	1
bc2_R941.80.fq.seed1.ont	6	6	6	6	3	3	5638180	5638180	5638180	5638180	5590438	5590438	6	5357709	5638180	5379811	35.58	35.34	5357709	5357709	5357709	5357709	5097065.1	5341855.1	1	1	1	1	1	1	5357709	0	0	0	0	4 + 1 part	279026	99.594	1.000	0.00	0.21	8.70	5357709	5359154	5357709	5357709	5357709	5357709	5091190.4	5335698.2	1	1	1	1
bc2_R941.80.fq.seed2.ngs	7	6	2	2	2	2	5539388	5538891	5525775	5525775	5525775	5525775	6	5358184	5538891	5379811	35.28	35.34	5358184	5358184	5358184	5358184	5188452.0	5341873.5	1	1	1	1	1	1	5358184	0	0	0	0	3 + 1 part	175487	99.594	1.001	0.00	0.26	0.63	5358184	5363404	5358184	5358184	5358184	5358184	5183375.5	5336647.0	1	1	1	1
bc2_R941.80.fq.seed2.ont	10	9	4	3	2	2	5564984	5564487	5547296	5537822	5525260	5525260	9	5357708	5564487	5379811	35.33	35.34	5357708	5357708	5357708	5357708	5163714.1	5340972.1	1	1	1	1	1	1	5357708	0	0	0	0	6 + 1 part	201559	99.594	1.001	0.00	0.37	9.12	5357708	5362928	5357708	5357708	5357708	5357708	5158615.9	5335698.8	1	1	1	1
bc2_R941.80.fq.seed3.ngs	6	6	6	6	5	2	5554288	5554288	5554288	5554288	5537016	5435466	6	5358186	5554288	5379811	35.26	35.34	5358186	5358186	5358186	5358186	5170803.4	5338501.9	1	1	1	1	1	1	5358186	0	0	0	0	4 + 1 part	194657	99.594	1.000	0.00	0.19	0.37	5358186	5359631	5358186	5358186	5358186	5358186	5169008.0	5336648.3	1	1	1	1
bc2_R941.80.fq.seed3.ont	9	9	8	8	6	2	5614620	5614620	5611593	5611593	5580284	5434974	9	5357719	5614620	5379811	35.31	35.34	5357719	5357719	5357719	5357719	5114726.3	5337965.3	1	1	1	1	1	1	5357719	0	0	0	0	7 + 1 part	255456	99.594	1.000	0.00	0.22	8.47	5357719	5359164	5357719	5357719	5357719	5357719	5112573.1	5335718.1	1	1	1	1
bc2_R941.80.fq.seed4.ngs	6	6	6	6	5	2	5554273	5554273	5554273	5554273	5537005	5435448	6	5358184	5554273	5379811	35.26	35.34	5358184	5358184	5358184	5358184	5170813.1	5338497.5	1	1	1	1	1	1	5358184	0	0	0	0	4 + 1 part	194644	99.594	1.000	0.00	0.19	0.37	5358184	5359629	5358184	5358184	5358184	5358184	5169018.1	5336644.3	1	1	1	1
bc2_R941.80.fq.seed4.ont	8	8	6	6	5	2	5557837	5557837	5553750	5553750	5536486	5434946	8	5357702	5557837	5379811	35.27	35.34	5357702	5357702	5357702	5357702	5166569.0	5337538.5	1	1	1	1	1	1	5357702	0	0	0	0	6 + 1 part	198690	99.594	1.000	0.00	0.22	8.77	5357702	5359147	5357702	5357702	5357702	5357702	5164774.1	5335684.2	1	1	1	1
bc2_R941.80.fq.seed5.ngs	2	2	2	2	2	2	5525784	5525784	5525784	5525784	5525784	5525784	2	5358197	5525784	5379811	35.27	35.34	5358197	5358197	5358197	5358197	5200775.2	5341890.4	1	1	1	1	1	1	5358197	0	0	0	0	0 + 1 part	166142	99.598	1.000	0.00	0.19	0.41	5358197	5359642	5358197	5358197	5358197	5358197	5195693.0	5336670.2	1	1	1	1
bc2_R941.80.fq.seed5.ont	5	5	4	3	3	2	5583075	5583075	5579991	5570137	5570137	5525253	5	5357715	5583075	5379811	35.42	35.34	5357715	5357715	5357715	5357715	5146859.1	5341321.5	1	1	1	1	1	1	5357715	0	0	0	0	3 + 1 part	223915	99.598	1.000	0.00	0.19	8.43	5357715	5359160	5357715	5357715	5357715	5357715	5141452.0	5335710.1	1	1	1	1
bc2_R941.90.fq.seed1.ngs	2	2	2	2	2	2	5525793	5525793	5525793	5525793	5525793	5525793	2	5358199	5525793	5379811	35.27	35.34	5358199	5358199	5358199	5358199	5200771.1	5341894.8	1	1	1	1	1	1	5358199	0	0	0	0	0 + 1 part	166149	99.598	1.000	0.00	0.19	0.47	5358196	5359641	5358196	5358196	5358196	5358196	5195682.6	5336668.2	1	1	1	1
bc2_R941.90.fq.seed1.ont	7	7	6	6	4	2	5618284	5618284	5617090	5617090	5591373	5525267	7	5357714	5618284	5379811	35.54	35.34	5357714	5357714	5357714	5357714	5114674.8	5341395.0	1	1	1	1	1	1	5357714	0	0	0	0	5 + 1 part	259125	99.598	1.000	0.00	0.28	8.60	5357711	5359156	5357711	5357711	5357711	5357711	5109223.6	5335702.2	1	1	1	1
bc2_R941.90.fq.seed2.ngs	2	2	2	2	2	2	5525775	5525775	5525775	5525775	5525775	5525775	2	5358187	5525775	5379811	35.27	35.34	5358187	5358187	5358187	5358187	5200764.4	5341870.5	1	1	1	1	1	1	5358187	0	0	0	0	0 + 1 part	166143	99.594	1.000	0.02	0.19	0.37	5358187	5359632	5358187	5358187	5358187	5358187	5195682.1	5336650.3	1	1	1	1
bc2_R941.90.fq.seed2.ont	5	5	4	4	2	2	5555114	5555114	5550927	5550927	5525266	5525266	5	5357718	5555114	5379811	35.33	35.34	5357718	5357718	5357718	5357718	5172452.2	5340998.3	1	1	1	1	1	1	5357718	0	0	0	0	3 + 1 part	195951	99.594	1.000	0.00	0.30	8.62	5357718	5359163	5357718	5357718	5357718	5357718	5167336.7	5335716.1	1	1	1	1
bc2_R941.90.fq.seed3.ngs	6	6	6	6	5	2	5554307	5554307	5554307	5554307	5537036	5435473	6	5358191	5554307	5379811	35.26	35.34	5358191	5358191	5358191	5358191	5170795.6	5338512.1	1	1	1	1	1	1	5358191	0	0	0	0	4 + 1 part	194671	99.594	1.000	0.00	0.19	0.47	5358191	5359636	5358191	5358191	5358191	5358191	5169000.0	5336658.3	1	1	1	1
bc2_R941.90.fq.seed3.ont	10	10	9	9	6	2	5621735	5621735	5617539	5617539	5568337	5434990	10	5357726	5621735	5379811	35.38	35.34	5357726	5357726	5357726	5357726	5108175.1	5337883.9	1	1	1	1	1	1	5357726	0	0	0	0	8 + 1 part	262564	99.594	1.000	0.00	0.24	8.27	5357726	5359171	5357726	5357726	5357726	5357726	5106115.8	5335732.1	1	1	1	1
bc2_R941.90.fq.seed4.ngs	6	6	6	6	5	2	5554190	5554190	5554190	5554190	5536922	5435349	6	5358186	5554190	5379811	35.26	35.34	5358186	5358186	5358186	5358186	5170891.6	5338498.8	1	1	1	1	1	1	5358186	0	0	0	0	4 + 1 part	194559	99.594	1.000	0.00	0.19	0.41	5358186	5359631	5358186	5358186	5358186	5358186	5169099.2	5336648.3	1	1	1	1
bc2_R941.90.fq.seed4.ont	8	8	7	7	5	2	5576985	5576985	5573937	5573937	5536402	5434851	8	5357710	5576985	5379811	35.27	35.34	5357710	5357710	5357710	5357710	5148916.2	5337627.8	1	1	1	1	1	1	5357710	0	0	0	0	6 + 1 part	217830	99.594	1.000	0.00	0.22	8.68	5357710	5359155	5357710	5357710	5357710	5357710	5147056.8	5335700.2	1	1	1	1
bc2_R941.90.fq.seed5.ngs	2	2	2	2	2	2	5525771	5525771	5525771	5525771	5525771	5525771	2	5358179	5525771	5379811	35.27	35.34	5358179	5358179	5358179	5358179	5200752.8	5341854.8	1	1	1	1	1	1	5358179	0	0	0	0	0 + 1 part	166147	99.594	1.000	0.00	0.21	0.37	5358179	5359624	5358179	5358179	5358179	5358179	5195670.3	5336634.4	1	1	1	1
bc2_R941.90.fq.seed5.ont	5	4	4	3	3	2	5577607	5577047	5577047	5570015	5570015	5525260	5	5357711	5577607	5379811	35.41	35.34	5357711	5357711	5357711	5357711	5151885.5	5341301.5	1	1	1	1	1	1	5357711	0	0	0	0	3 + 1 part	218451	99.594	1.000	0.00	0.28	8.68	5357711	5359156	5357711	5357711	5357711	5357711	5146484.7	5335702.2	1	1	1	1
bc2_simplex.100.fq.seed1.ngs	12	11	7	7	7	4	5814160	5813643	5800502	5800502	5800502	5672677	12	5337382	5814160	5379811	35.70	35.34	5337382	5337382	5337382	5337382	4908113.4	5304379.0	1	1	1	1	1	1	5337382	0	0	0	0	8 + 1 part	469362	99.321	1.000	0.00	0.24	0.32	3488873	5344798	3488873	3488873	1848509	1848509	2681254.3	2897730.4	1	1	2	2
bc2_simplex.100.fq.seed1.ont	133	132	117	102	68	30	9856907	9856390	9810546	9691040	9087991	7736524	133	5337357	9856907	5379811	38.92	35.34	5337357	5337357	29529	5337357	2918849.4	5347925.2	1	1	61	1	1	1	5337357	0	0	0	0	129 + 1 part	4512134	99.321	1.000	0.00	0.22	0.39	3488857	5344773	1848500	3488857	-	1848500	1581540.4	2897703.4	2	1	-	2
bc2_simplex.100.fq.seed2.ngs	10	10	6	6	5	4	5700009	5700009	5686732	5686732	5668022	5619740	10	5337393	5700009	5379811	35.57	35.34	5337393	5337393	5337393	5337393	5004407.2	5302261.8	1	1	1	1	1	1	5337393	0	0	0	0	5 + 1 part	352836	99.321	1.001	0.04	0.41	0.54	3488879	5347173	3488879	3488879	1848514	1848514	2734961.9	2897742.6	1	1	2	2
bc2_simplex.100.fq.seed2.ont	138	137	126	111	61	27	9601142	9600564	9561378	9445118	8573291	7396702	138	5337362	9601142	5379811	38.83	35.34	5337362	5337362	24340	5337362	2993568.2	5342506.1	1	1	64	1	1	1	5337362	0	0	0	0	133 + 1 part	4254000	99.321	1.001	0.00	0.32	0.36	3488860	5347142	1848502	3488860	-	1848502	1623674.6	2897709.7	2	1	-	2
bc2_simplex.100.fq.seed3.ngs	10	9	7	7	6	4	5741021	5740166	5735717	5735717	5716659	5638289	10	5351892	5741021	5379811	35.64	35.34	5351892	5351892	5351892	5351892	4995871.1	5331302.7	1	1	1	1	1	1	5351892	0	0	0	0	6 + 1 part	383235	99.503	1.001	0.00	0.26	0.45	3503380	5357786	3503380	3503380	1848512	1848512	2733081.8	2916585.7	1	1	2	2
bc2_simplex.100.fq.seed3.ont	124	122	112	99	61	30	9828442	9826741	9796243	9689842	9043633	7843447	124	5351863	9828442	5379811	39.15	35.34	5351863	5351863	30496	5351863	2945886.9	5381876.5	1	1	54	1	1	1	5351863	0	0	0	0	120 + 1 part	4470685	99.503	1.001	0.00	0.26	0.43	3503364	5357757	1848499	3503364	-	1848499	1596440.2	2916556.0	2	1	-	2
bc2_simplex.100.fq.seed4.ngs	6	6	6	6	4	3	5664241	5664241	5664241	5664241	5624778	5590350	6	5358194	5664241	5379811	35.58	35.34	5358194	5358194	5358194	5358194	5074734.5	5343035.1	1	1	1	1	1	1	5358194	0	0	0	0	4 + 1 part	304602	99.598	1.000	0.00	0.19	0.22	5358194	5359639	5358194	5358194	5358194	5358194	5068683.5	5336664.2	1	1	1	1
bc2_simplex.100.fq.seed4.ont	122	121	108	93	60	27	9643172	9642484	9603882	9491999	8925495	7788020	122	5358176	9643172	5379811	38.99	35.34	5358176	5358176	28640	5358176	3010708.7	5396617.5	1	1	52	1	1	1	5358176	0	0	0	0	120 + 1 part	4283551	99.598	1.000	0.00	0.19	0.21	5358176	5359621	5358176	5358176	-	5358176	2977241.5	5336628.4	1	1	-	1
bc2_simplex.100.fq.seed5.ngs	10	9	7	7	5	4	5712729	5712272	5705414	5705414	5668797	5633145	9	5353936	5712272	5379811	35.59	35.34	5353936	5353936	5353936	5353936	5024446.0	5334946.2	1	1	1	1	1	1	5353936	0	0	0	0	5 + 2 part	354061	99.515	1.001	0.00	0.32	0.52	3488879	5358211	3488879	3488879	1865057	1865057	2739841.7	2909158.2	1	1	2	2
bc2_simplex.100.fq.seed5.ont	122	119	109	101	58	24	9787125	9785115	9751102	9686635	8950357	7704442	121	5353911	9786668	5379811	39.06	35.34	5353911	5353911	30333	5353911	2969666.4	5402260.2	1	1	53	1	1	1	5353911	0	0	0	0	117 + 2 part	4428482	99.515	1.001	0.00	0.32	0.37	3488861	5358186	1865050	3488861	-	1865050	1599172.4	2909130.0	2	1	-	2
