Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
e4_R941.40.fq.seed3.ont	8	8	7	6	4	2	3078223	3078223	3073759	3067134	3026581	2944463	8	2786016	3078223	2785439	37.75	38.03	2786016	2786016	2786016	2786016	2531096.3	2797145.8	1	1	1	1	0	0	0	0	0	0	5	1 + 6 part	251492	99.683	1.014	0.00	1.38	13.24	2775798	2816515	2775798	2775798	2775798	2775798	2503107.1	2766214.6	1	1	1	1
e4_R941.40.fq.seed4.ngs	7	7	7	5	4	2	3059372	3059372	3059372	3043370	3027237	2944837	7	2786369	3059372	2785439	37.77	38.03	2786369	2786369	2786369	2786369	2547182.9	2797684.7	1	1	1	1	0	0	0	2	0	0	4	1 + 6 part	237479	100.000	1.013	0.00	1.28	1.20	2785445	2821895	2785445	2785445	2785445	2785445	2536064.2	2785472.5	1	1	1	1
e4_R941.40.fq.seed4.ont	7	7	7	5	4	2	3058927	3058927	3058927	3042930	3026798	2944412	7	2785965	3058927	2785439	37.77	38.03	2785965	2785965	2785965	2785965	2546814.9	2796873.6	1	1	1	1	0	0	0	2	0	0	4	1 + 6 part	237440	100.000	1.013	0.00	1.31	15.17	2785039	2821489	2785039	2785039	2785039	2785039	2535693.8	2784660.6	1	1	1	1
e4_R941.40.fq.seed5.ngs	8	8	7	6	4	2	3069644	3069644	3065776	3057248	3026958	2944831	8	2786369	3069644	2785439	37.76	38.03	2786369	2786369	2786369	2786369	2538702.1	2797732.0	1	1	1	1	0	0	0	0	0	0	5	2 + 5 part	244901	99.935	1.013	0.00	1.24	1.06	2781726	2820102	2781726	2781726	2781726	2781726	2520833.5	2778040.2	1	1	1	1
e4_R941.40.fq.seed5.ont	8	8	7	6	4	2	3069305	3069305	3065439	3056803	3026523	2944410	8	2785964	3069305	2785439	37.76	38.03	2785964	2785964	2785964	2785964	2538245.7	2796920.1	1	1	1	1	0	0	0	0	0	0	5	2 + 5 part	244969	99.935	1.013	0.00	1.38	14.93	2781323	2819697	2781323	2781323	2781323	2781323	2520381.5	2777235.3	1	1	1	1
e4_R941.50.fq.seed1.ngs	7	7	7	5	4	2	3058085	3058085	3058085	3041102	3026941	2944846	7	2786375	3058085	2785439	37.77	38.03	2786375	2786375	2786375	2786375	2548242.5	2797671.1	1	1	1	1	0	0	0	0	0	0	4	1 + 5 part	235239	99.935	1.012	0.00	1.28	0.92	2781734	2818207	2781734	2781734	2781734	2781734	2530375.7	2778055.5	1	1	1	1
e4_R941.50.fq.seed1.ont	7	7	7	5	4	2	3057705	3057705	3057705	3040725	3026570	2944486	7	2786034	3057705	2785439	37.77	38.03	2786034	2786034	2786034	2786034	2547935.4	2796986.3	1	1	1	1	0	0	0	0	0	0	4	1 + 5 part	235202	99.935	1.012	0.00	1.35	12.78	2781393	2817864	2781393	2781393	2781393	2781393	2530069.8	2777374.4	1	1	1	1
e4_R941.50.fq.seed2.ngs	7	7	7	5	4	2	3065179	3065179	3065179	3048189	3026949	2944849	7	2786377	3065179	2785439	37.76	38.03	2786377	2786377	2786377	2786377	2542430.6	2797765.4	1	1	1	1	0	0	0	0	0	0	4	1 + 5 part	240433	99.734	1.013	0.00	1.31	0.85	2776153	2814524	2776153	2776153	2776153	2776153	2514400.4	2766920.2	1	1	1	1
e4_R941.50.fq.seed2.ont	7	7	7	5	4	2	3064785	3064785	3064785	3047799	3026568	2944482	7	2786032	3064785	2785439	37.76	38.03	2786032	2786032	2786032	2786032	2542127.3	2797072.1	1	1	1	1	0	0	0	0	0	0	4	1 + 5 part	240384	99.784	1.013	0.00	1.31	13.04	2775808	2814179	2775808	2775808	2775808	2775808	2514098.7	2766232.5	1	1	1	1
e4_R941.50.fq.seed3.ngs	7	7	6	5	4	2	3053600	3053600	3049136	3041089	3026927	2944830	7	2786361	3053600	2785439	37.78	38.03	2786361	2786361	2786361	2786361	2551940.0	2797621.4	1	1	1	1	0	0	0	2	0	0	4	1 + 6 part	231811	100.000	1.013	0.00	1.28	1.17	2785427	2821784	2785427	2785427	2785427	2785427	2540825.0	2785436.4	1	1	1	1
e4_R941.50.fq.seed3.ont	7	7	6	5	4	2	3053195	3053195	3048732	3040687	3026534	2944450	7	2785998	3053195	2785439	37.78	38.03	2785998	2785998	2785998	2785998	2551613.7	2796892.8	1	1	1	1	0	0	0	2	0	0	4	1 + 6 part	231769	100.000	1.013	0.00	1.31	13.65	2785065	2821421	2785065	2785065	2785065	2785065	2540501.6	2784712.5	1	1	1	1
e4_R941.50.fq.seed4.ngs	9	9	6	4	4	2	3052744	3052744	3043926	3026954	3026954	2944845	9	2786372	3052744	2785439	37.77	38.03	2786372	2786372	2786372	2786372	2552639.6	2797604.0	1	1	1	1	0	0	0	0	0	0	3	4 + 4 part	233713	99.934	1.011	0.00	1.17	0.82	2781732	2814393	2781732	2781732	2781732	2781732	2534796.8	2778048.9	1	1	1	1
e4_R941.50.fq.seed4.ont	9	9	6	4	4	2	3052322	3052322	3043511	3026544	3026544	2944447	9	2785993	3052322	2785439	37.78	38.03	2785993	2785993	2785993	2785993	2552298.3	2796843.2	1	1	1	1	0	0	0	0	0	0	3	4 + 4 part	233670	99.934	1.011	0.00	1.21	13.50	2781354	2814015	2781354	2781354	2781354	2781354	2534458.3	2777293.9	1	1	1	1
e4_R941.50.fq.seed5.ngs	8	8	7	6	4	2	3070022	3070022	3066157	3057243	3026950	2944830	8	2786365	3070022	2785439	37.76	38.03	2786365	2786365	2786365	2786365	2538384.7	2797726.6	1	1	1	1	0	0	0	2	0	0	5	2 + 6 part	246207	100.000	1.014	0.10	1.17	0.85	2785441	2823817	2785441	2785441	2785441	2785441	2527260.5	2785465.9	1	1	1	1
e4_R941.50.fq.seed5.ont	9	9	7	6	4	2	3072662	3072662	3065757	3056847	3026567	2944462	9	2786012	3072662	2785439	37.77	38.03	2786012	2786012	2786012	2786012	2535564.5	2797021.4	1	1	1	1	0	0	0	2	0	0	5	3 + 6 part	249200	100.000	1.014	0.00	1.38	13.10	2785089	2823464	2785089	2785089	2785089	2785089	2524450.9	2784761.9	1	1	1	1
e4_R941.60.fq.seed1.ngs	7	7	6	5	4	2	3059366	3059366	3056251	3048186	3026947	2944844	7	2786372	3059366	2785439	37.77	38.03	2786372	2786372	2786372	2786372	2547229.5	2797730.3	1	1	1	1	0	0	0	0	0	0	4	1 + 5 part	234628	99.935	1.013	0.00	1.17	0.99	2781730	2820098	2781730	2781730	2781730	2781730	2529310.1	2778048.8	1	1	1	1
e4_R941.60.fq.seed1.ont	7	7	6	5	4	2	3058988	3058988	3055873	3047810	3026582	2944490	7	2786037	3058988	2785439	37.77	38.03	2786037	2786037	2786037	2786037	2546931.5	2797057.5	1	1	1	1	0	0	0	0	0	0	4	1 + 5 part	234586	99.935	1.013	0.00	1.21	12.48	2781395	2819762	2781395	2781395	2781395	2781395	2529013.5	2777379.7	1	1	1	1
e4_R941.60.fq.seed2.ngs	8	8	8	7	4	2	3076999	3076999	3076999	3068075	3026651	2944851	8	2786369	3076999	2785439	37.75	38.03	2786369	2786369	2786369	2786369	2532665.6	2797767.1	1	1	1	1	0	0	0	2	0	0	5	1 + 7 part	252440	100.000	1.014	0.00	1.20	0.89	2785445	2824561	2785445	2785445	2785445	2785445	2521536.8	2785473.4	1	1	1	1
e4_R941.60.fq.seed2.ont	8	8	8	7	4	2	3076621	3076621	3076621	3067697	3026278	2944493	8	2786036	3076621	2785439	37.75	38.03	2786036	2786036	2786036	2786036	2532370.6	2797097.6	1	1	1	1	0	0	0	2	0	0	5	1 + 7 part	252396	100.000	1.014	0.00	1.24	12.96	2785112	2824227	2785112	2785112	2785112	2785112	2521243.7	2784807.5	1	1	1	1
e4_R941.60.fq.seed3.ngs	7	7	6	5	4	2	3054600	3054600	3050136	3043055	3026927	2944830	7	2786362	3054600	2785439	37.78	38.03	2786362	2786362	2786362	2786362	2551120.9	2797639.5	1	1	1	1	0	0	0	2	0	0	4	1 + 6 part	232682	100.000	1.013	0.00	1.24	0.85	2785431	2821913	2785431	2785431	2785431	2785431	2540000.6	2785444.6	1	1	1	1
e4_R941.60.fq.seed3.ont	7	7	6	5	4	2	3054233	3054233	3049769	3042691	3026568	2944484	7	2786033	3054233	2785439	37.78	38.03	2786033	2786033	2786033	2786033	2550825.0	2796978.9	1	1	1	1	0	0	0	2	0	0	4	1 + 6 part	232643	100.000	1.013	0.00	1.24	12.12	2785103	2821585	2785103	2785103	2785103	2785103	2539707.6	2784788.6	1	1	1	1
e4_R941.60.fq.seed4.ngs	7	7	6	6	4	2	3061680	3061680	3057216	3057216	3026928	2944835	7	2786367	3061680	2785439	37.77	38.03	2786367	2786367	2786367	2786367	2545279.7	2797703.3	1	1	1	1	0	0	0	0	0	0	5	1 + 5 part	236939	99.734	1.013	0.00	1.14	0.50	2776149	2814525	2776149	2776149	2776149	2776149	2517267.3	2766912.8	1	1	1	1
e4_R941.60.fq.seed4.ont	7	7	6	6	4	2	3061281	3061281	3056818	3056818	3026539	2944458	7	2786010	3061281	2785439	37.77	38.03	2786010	2786010	2786010	2786010	2544959.1	2796986.4	1	1	1	1	0	0	0	0	0	0	5	1 + 5 part	236898	99.784	1.013	0.00	1.14	13.08	2775793	2814168	2775793	2775793	2775793	2775793	2516949.8	2766203.3	1	1	1	1
e4_R941.60.fq.seed5.ngs	8	8	7	5	4	2	3069031	3069031	3065163	3048190	3026952	2944827	8	2786368	3069031	2785439	37.76	38.03	2786368	2786368	2786368	2786368	2539227.3	2797751.9	1	1	1	1	0	0	0	0	0	0	4	2 + 5 part	244312	99.734	1.013	0.03	1.14	0.71	2776147	2814500	2776147	2776147	2776147	2776147	2511233.7	2766908.2	1	1	1	1
e4_R941.60.fq.seed5.ont	9	9	7	5	4	2	3071699	3071699	3064795	3047826	3026590	2944480	9	2786035	3071699	2785439	37.77	38.03	2786035	2786035	2786035	2786035	2536418.8	2797086.9	1	1	1	1	0	0	0	0	0	0	4	3 + 5 part	247315	99.734	1.013	0.00	1.28	12.47	2775815	2814166	2775815	2775815	2775815	2775815	2508452.4	2766246.4	1	1	1	1
e4_R941.70.fq.seed1.ngs	8	8	6	6	4	2	3070647	3070647	3064302	3064302	3026941	2944836	8	2786366	3070647	2785439	37.76	38.03	2786366	2786366	2786366	2786366	2537928.3	2797793.0	1	1	1	1	0	0	0	0	0	0	5	2 + 5 part	244010	99.734	1.014	0.00	1.24	0.75	2776148	2816421	2776148	2776148	2776148	2776148	2509915.7	2766912.1	1	1	1	1
e4_R941.70.fq.seed1.ont	8	8	6	6	4	2	3070278	3070278	3063933	3063933	3026576	2944482	8	2786033	3070278	2785439	37.76	38.03	2786033	2786033	2786033	2786033	2537626.4	2797124.1	1	1	1	1	0	0	0	0	0	0	5	2 + 5 part	243976	99.784	1.013	0.00	1.17	12.11	2775815	2816086	2775815	2775815	2775815	2775815	2509615.2	2766248.4	1	1	1	1
e4_R941.70.fq.seed2.ngs	7	7	7	6	4	2	3066155	3066155	3066155	3057240	3026951	2944844	7	2786367	3066155	2785439	37.76	38.03	2786367	2786367	2786367	2786367	2541585.6	2797726.1	1	1	1	1	0	0	0	2	0	0	5	1 + 6 part	242337	99.999	1.014	0.00	1.17	0.99	2785440	2823820	2785440	2785440	2785440	2785440	2530446.0	2785463.9	1	1	1	1
e4_R941.70.fq.seed2.ont	7	7	7	6	4	2	3065772	3065772	3065772	3056857	3026579	2944485	7	2786027	3065772	2785439	37.76	38.03	2786027	2786027	2786027	2786027	2541282.7	2797043.3	1	1	1	1	0	0	0	2	0	0	5	1 + 6 part	242296	99.999	1.014	0.00	1.17	12.64	2785100	2823478	2785100	2785100	2785100	2785100	2530144.4	2784783.9	1	1	1	1
e4_R941.70.fq.seed3.ngs	7	7	6	6	4	2	3061996	3061996	3057533	3057533	3027245	2944833	7	2786370	3061996	2785439	37.77	38.03	2786370	2786370	2786370	2786370	2545029.8	2797717.4	1	1	1	1	0	0	0	2	0	0	5	1 + 6 part	238174	100.000	1.014	0.00	1.17	0.89	2785446	2823824	2785446	2785446	2785446	2785446	2533893.5	2785475.4	1	1	1	1
e4_R941.70.fq.seed3.ont	7	7	6	6	4	2	3061621	3061621	3057159	3057159	3026880	2944482	7	2786038	3061621	2785439	37.77	38.03	2786038	2786038	2786038	2786038	2544734.8	2797050.5	1	1	1	1	0	0	0	2	0	0	5	1 + 6 part	238130	100.000	1.014	0.00	1.24	11.90	2785115	2823493	2785115	2785115	2785115	2785115	2533601.6	2784813.4	1	1	1	1
e4_R941.70.fq.seed4.ngs	7	7	6	6	4	2	3068773	3068773	3064311	3064311	3026944	2944837	7	2786368	3068773	2785439	37.76	38.03	2786368	2786368	2786368	2786368	2539480.6	2797795.8	1	1	1	1	0	0	0	2	0	0	5	1 + 6 part	243058	100.000	1.014	0.00	1.17	0.67	2785437	2825710	2785437	2785437	2785437	2785437	2528283.0	2785459.2	1	1	1	1
e4_R941.70.fq.seed4.ont	7	7	6	6	4	2	3068380	3068380	3063919	3063919	3026562	2944470	7	2786024	3068380	2785439	37.76	38.03	2786024	2786024	2786024	2786024	2539178.2	2797104.4	1	1	1	1	0	0	0	2	0	0	5	1 + 6 part	243008	100.000	1.014	0.00	1.20	12.25	2785094	2825367	2785094	2785094	2785094	2785094	2527984.1	2784773.2	1	1	1	1
e4_R941.70.fq.seed5.ngs	9	9	8	5	4	2	3070869	3070869	3067004	3041556	3027398	2944826	9	2786361	3070869	2785439	37.76	38.03	2786361	2786361	2786361	2786361	2537650.6	2797689.1	1	1	1	1	0	0	0	2	0	0	4	2 + 7 part	247063	100.000	1.014	0.00	1.17	1.06	2785437	2823808	2785437	2785437	2785437	2785437	2526555.6	2785457.2	1	1	1	1
e4_R941.70.fq.seed5.ont	10	10	8	5	4	2	3073556	3073556	3066650	3041208	3027055	2944494	10	2786049	3073556	2785439	37.77	38.03	2786049	2786049	2786049	2786049	2534867.0	2797065.6	1	1	1	1	0	0	0	2	0	0	4	3 + 7 part	250061	100.000	1.014	0.00	1.31	12.08	2785126	2823497	2785126	2785126	2785126	2785126	2523783.1	2784835.3	1	1	1	1
e4_R941.80.fq.seed1.ngs	8	8	7	6	4	2	3068073	3068073	3064104	3057243	3026954	2944845	8	2786367	3068073	2785439	37.76	38.03	2786367	2786367	2786367	2786367	2539991.5	2797720.3	1	1	1	1	0	0	0	2	0	0	5	2 + 6 part	244255	100.000	1.014	0.00	1.17	0.81	2785436	2823813	2785436	2785436	2785436	2785436	2528856.8	2785455.9	1	1	1	1
e4_R941.80.fq.seed1.ont	8	8	7	6	4	2	3067917	3067917	3063950	3056872	3026595	2944497	8	2786042	3067917	2785439	37.76	38.03	2786042	2786042	2786042	2786042	2539528.5	2797068.1	1	1	1	1	0	0	0	2	0	0	5	2 + 6 part	244423	100.000	1.014	0.00	1.17	11.79	2785112	2823489	2785112	2785112	2785112	2785112	2528397.1	2784807.9	1	1	1	1
e4_R941.80.fq.seed2.ngs	8	8	8	7	5	2	3104183	3104183	3104183	3095255	3057889	2944863	8	2786368	3104183	2785439	37.73	38.03	2786368	2786368	158495	2786368	2510821.4	2798140.3	1	1	2	1	0	0	0	2	0	0	6	1 + 7 part	274631	100.000	1.016	0.00	1.48	0.92	2785437	2829549	2785437	2785437	1902	2785437	2499443.2	2785460.0	1	1	5	1
e4_R941.80.fq.seed2.ont	8	8	8	7	5	2	3104316	3104316	3104316	3095388	3058032	2944497	8	2786026	3104316	2785439	37.73	38.03	2786026	2786026	158471	2786026	2510109.2	2797466.5	1	1	2	1	0	0	0	2	0	0	6	1 + 7 part	275107	100.000	1.016	0.00	1.56	12.69	2785096	2829206	2785096	2785096	1902	2785096	2498724.2	2784778.0	1	1	5	1
e4_R941.80.fq.seed3.ngs	7	7	7	6	4	2	3065827	3065827	3065827	3057227	3026939	2944842	7	2786373	3065827	2785439	37.76	38.03	2786373	2786373	2786373	2786373	2541865.6	2797735.0	1	1	1	1	0	0	0	0	0	0	5	1 + 5 part	241082	99.935	1.013	0.00	1.13	0.64	2781732	2820104	2781732	2781732	2781732	2781732	2523983.4	2778052.8	1	1	1	1
e4_R941.80.fq.seed3.ont	7	7	7	6	4	2	3065463	3065463	3065463	3056863	3026583	2944497	7	2786048	3065463	2785439	37.76	38.03	2786048	2786048	2786048	2786048	2541574.1	2797082.1	1	1	1	1	0	0	0	0	0	0	5	1 + 5 part	241043	99.935	1.013	0.00	1.24	11.99	2781408	2819780	2781408	2781408	2781408	2781408	2523695.2	2777405.7	1	1	1	1
e4_R941.80.fq.seed4.ngs	7	7	6	6	4	2	3061694	3061694	3057230	3057230	3026943	2944842	7	2786368	3061694	2785439	37.77	38.03	2786368	2786368	2786368	2786368	2545270.7	2797706.2	1	1	1	1	0	0	0	2	0	0	5	1 + 6 part	237876	100.000	1.014	0.00	1.20	0.81	2785444	2823820	2785444	2785444	2785444	2785444	2534139.7	2785471.2	1	1	1	1
e4_R941.80.fq.seed4.ont	7	7	6	6	4	2	3061310	3061310	3056847	3056847	3026565	2944477	7	2786021	3061310	2785439	37.77	38.03	2786021	2786021	2786021	2786021	2544956.0	2797009.5	1	1	1	1	0	0	0	2	0	0	5	1 + 6 part	237839	100.000	1.014	0.00	1.17	12.61	2785098	2823473	2785098	2785098	2785098	2785098	2533827.9	2784779.3	1	1	1	1
e4_R941.80.fq.seed5.ngs	10	10	7	4	4	2	3056395	3056395	3049444	3026925	3026925	2944826	10	2786362	3056395	2785439	37.78	38.03	2786362	2786362	2786362	2786362	2549578.8	2797591.3	1	1	1	1	0	0	0	2	0	0	3	4 + 6 part	236384	100.000	1.012	0.00	1.17	0.99	2785438	2820013	2785438	2785438	2785438	2785438	2538520.5	2785457.3	1	1	1	1
e4_R941.80.fq.seed5.ont	12	11	7	4	4	2	3059485	3059108	3049076	3026566	3026566	2944481	11	2786034	3059108	2785439	37.79	38.03	2786034	2786034	2786034	2786034	2546721.0	2796936.0	1	1	1	1	0	0	0	2	0	0	3	5 + 6 part	239424	100.000	1.012	0.00	1.31	12.24	2785111	2819686	2785111	2785111	2785111	2785111	2535673.7	2784803.3	1	1	1	1
e4_R941.90.fq.seed1.ngs	8	8	8	4	4	2	3055550	3055550	3055550	3026818	3026818	2944720	8	2786363	3055550	2785439	37.77	38.03	2786363	2786363	2786363	2786363	2550280.0	2797587.0	1	1	1	1	0	0	0	2	0	0	3	2 + 6 part	237261	100.000	1.012	0.00	1.24	0.71	2785432	2818284	2785432	2785432	2785432	2785432	2539210.0	2785443.6	1	1	1	1
e4_R941.90.fq.seed1.ont	8	8	8	4	4	2	3055294	3055294	3055294	3026570	3026570	2944485	8	2786032	3055294	2785439	37.78	38.03	2786032	2786032	2786032	2786032	2549899.5	2796935.3	1	1	1	1	0	0	0	2	0	0	3	2 + 6 part	237217	100.000	1.012	0.00	1.24	11.99	2785102	2818072	2785102	2785102	2785102	2785102	2538821.5	2784784.0	1	1	1	1
e4_R941.90.fq.seed2.ngs	10	10	9	8	6	2	3134734	3134734	3132991	3124070	3086703	2944833	10	2786364	3134734	2785439	37.72	38.03	2786364	2786364	158469	2786364	2486627.4	2798451.4	1	1	2	1	0	0	0	2	0	0	5	2 + 8 part	306888	100.000	1.015	0.00	1.24	0.81	2785433	2827841	2785433	2785433	1058	2785433	2475076.0	2785451.3	1	1	24	1
e4_R941.90.fq.seed2.ont	10	10	9	8	6	2	3134760	3134760	3133017	3124096	3086740	2944463	10	2786018	3134760	2785439	37.72	38.03	2786018	2786018	158445	2786018	2485996.9	2797764.9	1	1	2	1	0	0	0	2	0	0	5	2 + 8 part	307260	100.000	1.015	0.00	1.31	12.34	2785088	2827495	2785088	2785088	1058	2785088	2474442.4	2784761.4	1	1	24	1
e4_R941.90.fq.seed3.ngs	7	7	7	6	4	2	3073224	3073224	3073224	3064300	3026938	2944836	7	2786370	3073224	2785439	37.75	38.03	2786370	2786370	2786370	2786370	2535825.2	2797820.7	1	1	1	1	0	0	0	2	0	0	5	1 + 6 part	247510	100.000	1.014	0.00	1.17	1.10	2785446	2825716	2785446	2785446	2785446	2785446	2524637.2	2785476.7	1	1	1	1
e4_R941.90.fq.seed3.ont	8	8	7	6	4	2	3077049	3077049	3072868	3063944	3026590	2944500	8	2786052	3077049	2785439	37.77	38.03	2786052	2786052	2786052	2786052	2532100.5	2797188.3	1	1	1	1	0	0	0	2	0	0	5	2 + 6 part	251655	100.000	1.014	0.00	1.20	11.64	2785128	2825396	2785128	2785128	2785128	2785128	2520923.2	2784840.8	1	1	1	1
e4_R941.90.fq.seed4.ngs	7	7	6	6	4	2	3061694	3061694	3057230	3057230	3026946	2944843	7	2786375	3061694	2785439	37.77	38.03	2786375	2786375	2786375	2786375	2545282.8	2797719.6	1	1	1	1	0	0	0	0	0	0	5	1 + 5 part	236947	99.935	1.013	0.00	1.21	0.78	2781733	2820107	2781733	2781733	2781733	2781733	2527392.4	2778054.8	1	1	1	1
e4_R941.90.fq.seed4.ont	7	7	6	6	4	2	3061313	3061313	3056850	3056850	3026572	2944480	7	2786034	3061313	2785439	37.77	38.03	2786034	2786034	2786034	2786034	2544976.3	2797034.5	1	1	1	1	0	0	0	0	0	0	5	1 + 5 part	236907	99.935	1.013	0.00	1.13	12.16	2781393	2819767	2781393	2781393	2781393	2781393	2527089.1	2777375.7	1	1	1	1
e4_R941.90.fq.seed5.ngs	9	9	7	6	4	2	3071869	3071869	3066261	3057338	3027053	2944960	9	2786492	3071869	2785439	37.75	38.03	2786492	2786492	2786492	2786492	2537089.4	2797981.3	1	1	1	1	0	0	0	0	0	0	5	3 + 5 part	247002	99.935	1.013	0.00	1.21	0.78	2781729	2820106	2781729	2781729	2781729	2781729	2519013.1	2778046.2	1	1	1	1
e4_R941.90.fq.seed5.ont	10	10	7	6	4	2	3074544	3074544	3065897	3056975	3026698	2944618	10	2786166	3074544	2785439	37.77	38.03	2786166	2786166	2786166	2786166	2534292.0	2797330.0	1	1	1	1	0	0	0	0	0	0	5	4 + 5 part	250003	99.935	1.013	0.00	1.28	11.81	2781404	2819781	2781404	2781404	2781404	2781404	2516233.3	2777397.1	1	1	1	1
e4_simplex.100.fq.seed1.ngs	8	8	7	5	4	2	3068665	3068665	3065186	3048194	3026946	2944839	8	2786376	3068665	2785439	37.76	38.03	2786376	2786376	2786376	2786376	2539543.9	2797767.0	1	1	1	1	0	0	0	2	0	0	4	2 + 6 part	244850	100.000	1.014	0.00	1.17	0.57	2785445	2823810	2785445	2785445	2785445	2785445	2528385.3	2785473.9	1	1	1	1
e4_simplex.100.fq.seed1.ont	18	18	17	11	7	2	3268553	3268553	3265074	3217044	3142992	2944812	18	2786349	3268553	2785439	38.26	38.03	2786349	2786349	158463	2786349	2385963.3	2799791.2	1	1	2	1	0	0	0	2	0	0	4	12 + 6 part	444765	100.000	1.014	0.00	2.27	0.78	2785418	2823783	2785418	2785418	-	2785418	2373716.2	2785419.9	1	1	-	1
e4_simplex.100.fq.seed2.ngs	8	8	8	7	5	2	3107820	3107820	3107820	3098892	3061499	2944837	8	2786373	3107820	2785439	37.72	38.03	2786373	2786373	158464	2786373	2507979.7	2798248.1	1	1	2	1	0	0	0	0	0	0	6	1 + 6 part	277978	99.784	1.014	0.00	1.28	0.25	2776151	2819624	2776151	2776151	1536	2776151	2479900.8	2766919.5	1	1	12	1
e4_simplex.100.fq.seed2.ont	24	24	21	16	8	2	3357490	3357490	3348416	3314888	3173864	2944822	24	2786359	3357490	2785439	38.35	38.03	2786359	2786359	42051	2786359	2323346.3	2800496.4	1	1	4	1	0	0	0	0	0	0	6	17 + 6 part	527662	99.734	1.015	0.00	2.59	0.53	2776137	2819610	2776137	2776137	-	2776137	2295467.0	2766891.6	1	1	-	1
e4_simplex.100.fq.seed3.ngs	8	8	6	5	5	2	3078751	3078751	3070550	3062347	3062347	2944843	8	2786372	3078751	2785439	37.75	38.03	2786372	2786372	2786372	2786372	2531460.3	2798027.8	1	1	1	1	0	0	0	0	0	0	5	2 + 5 part	250078	99.784	1.014	0.03	1.24	0.28	2776151	2818454	2776151	2776151	2776151	2776151	2503315.1	2766919.0	1	1	1	1
e4_simplex.100.fq.seed3.ont	22	22	20	16	8	3	3371167	3371167	3362966	3329219	3200067	2998308	22	2786357	3371167	2785439	38.16	38.03	2786357	2786357	44828	2786357	2314493.6	2801190.2	1	1	4	1	0	0	0	0	0	0	5	16 + 5 part	542510	99.784	1.014	0.00	2.63	0.60	2776136	2818438	2776136	2776136	-	2776136	2286152.2	2766889.1	1	1	-	1
e4_simplex.100.fq.seed4.ngs	9	9	8	6	4	2	3076014	3076014	3072141	3057247	3026950	2944841	9	2786371	3076014	2785439	37.76	38.03	2786371	2786371	2786371	2786371	2533462.7	2797751.7	1	1	1	1	0	0	0	0	0	0	5	3 + 5 part	251265	99.734	1.013	0.00	1.14	0.28	2776152	2814532	2776152	2776152	2776152	2776152	2505541.9	2766918.2	1	1	1	1
e4_simplex.100.fq.seed4.ont	24	23	21	18	9	5	3433197	3432271	3423767	3403293	3270545	3118538	24	2786351	3433197	2785439	38.62	38.03	2786351	2786351	51577	2786351	2273990.7	2802810.7	1	1	5	1	0	0	0	0	0	0	5	18 + 5 part	608468	99.784	1.013	0.00	2.42	0.78	2776132	2814512	2776132	2776132	-	2776132	2244837.9	2766878.3	1	1	-	1
e4_simplex.100.fq.seed5.ngs	7	7	7	6	4	2	3066163	3066163	3066163	3057235	3026944	2944844	7	2786371	3066163	2785439	37.76	38.03	2786371	2786371	2786371	2786371	2541585.8	2797733.6	1	1	1	1	0	0	0	2	0	0	5	1 + 6 part	242340	100.000	1.014	0.00	1.17	0.46	2785440	2823818	2785440	2785440	2785440	2785440	2530439.4	2785463.9	1	1	1	1
e4_simplex.100.fq.seed5.ont	14	14	13	11	8	2	3219484	3219484	3215822	3197753	3153421	2944825	14	2786352	3219484	2785439	38.16	38.03	2786352	2786352	158473	2786352	2421860.7	2799250.6	1	1	2	1	0	0	0	2	0	0	5	8 + 6 part	395680	100.000	1.014	0.00	2.48	0.64	2785421	2823799	2785421	2785421	-	2785421	2409899.8	2785425.9	1	1	-	1
e4_simplex.10.fq.seed1.ngs	15	15	15	12	12	8	3033298	3033298	3033298	3009224	3009224	2856095	15	1024532	3033298	2785439	37.76	38.03	323767	472393	154019	209616	531223.7	578494.0	3	2	8	6	1	1	1024532	3	0	0	3	1 + 6 part	231438	99.315	1.013	0.00	5.39	4.32	908871	2801546	322145	322145	42301	154017	452104.4	492334.4	3	3	9	7
e4_simplex.10.fq.seed1.ont	15	15	15	12	12	8	3033696	3033696	3033696	3009623	3009623	2855946	15	1024471	3033696	2785439	37.75	38.03	323760	472385	154017	209600	531108.0	578443.9	3	2	8	6	1	1	1024471	3	0	0	3	1 + 6 part	231779	99.322	1.013	0.00	20.88	28.95	908812	2801602	322025	322025	42293	154015	451975.2	492258.2	3	3	9	7
