Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
sau_R941.40.fq.seed3.ont	4	4	4	4	4	1	2944867	2944867	2944867	2944867	2944867	2847117	4	2847117	2944867	2847214	33.11	32.83	2847117	2847117	2847117	2847117	2753752.5	2848200.0	1	1	1	1	0	0	0	0	0	0	1	2 + 1 part	95803	100.000	1.001	0.00	1.23	4.56	2847116	2849063	2847116	2847116	2847116	2847116	2752610.4	2847018.7	1	1	1	1
sau_R941.40.fq.seed4.ngs	2	2	2	2	2	1	2873791	2873791	2873791	2873791	2873791	2847219	2	2847219	2873791	2847214	32.80	32.83	2847219	2847219	2847219	2847219	2821138.4	2847472.0	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	24626	100.000	1.001	0.00	0.04	0.42	2847218	2849164	2847218	2847218	2847218	2847218	2820892.0	2847223.3	1	1	1	1
sau_R941.40.fq.seed4.ont	3	3	3	3	3	1	2907737	2907737	2907737	2907737	2907737	2847108	3	2847108	2907737	2847214	32.84	32.83	2847108	2847108	2847108	2847108	2788384.9	2847657.4	1	1	1	1	0	0	0	0	0	0	0	1 + 1 part	58683	100.000	1.001	0.00	0.95	4.35	2847107	2849053	2847107	2847107	2847107	2847107	2787742.5	2847001.3	1	1	1	1
sau_R941.40.fq.seed5.ngs	2	2	2	2	2	1	2873792	2873792	2873792	2873792	2873792	2847219	2	2847219	2873792	2847214	32.80	32.83	2847219	2847219	2847219	2847219	2821137.4	2847472.0	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	24626	100.000	1.001	0.00	0.00	0.63	2847218	2849165	2847218	2847218	2847218	2847218	2820891.0	2847223.3	1	1	1	1
sau_R941.40.fq.seed5.ont	4	4	4	4	2	1	2903311	2903311	2903311	2903311	2873651	2847081	4	2847081	2903311	2847214	32.83	32.83	2847081	2847081	2847081	2847081	2792349.7	2847365.8	1	1	1	1	0	0	0	0	0	0	0	2 + 1 part	54284	100.000	1.001	0.00	0.70	5.34	2847080	2849026	2847080	2847080	2847080	2847080	2791939.4	2846947.3	1	1	1	1
sau_R941.50.fq.seed1.ngs	2	2	2	2	2	1	2873798	2873798	2873798	2873798	2873798	2847224	2	2847224	2873798	2847214	32.80	32.83	2847224	2847224	2847224	2847224	2821141.5	2847482.0	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	24730	100.000	1.001	0.00	0.00	0.53	2847223	2849067	2847223	2847223	2847223	2847223	2820894.9	2847233.2	1	1	1	1
sau_R941.50.fq.seed1.ont	6	6	6	5	4	1	2985283	2985283	2985283	2977718	2957796	2847112	6	2847112	2985283	2847214	32.90	32.83	2847112	2847112	2847112	2847112	2716919.1	2848669.8	1	1	1	1	0	0	0	0	0	0	0	4 + 1 part	136328	100.000	1.001	0.00	0.84	4.28	2847111	2848954	2847111	2847111	2847111	2847111	2715335.3	2847009.2	1	1	1	1
sau_R941.50.fq.seed2.ngs	2	2	2	2	2	1	2873791	2873791	2873791	2873791	2873791	2847219	2	2847219	2873791	2847214	32.80	32.83	2847219	2847219	2847219	2847219	2821138.4	2847472.0	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	24625	99.989	1.001	0.00	0.00	0.42	2846905	2848852	2846905	2846905	2846905	2846905	2820271.9	2846597.4	1	1	1	1
sau_R941.50.fq.seed2.ont	8	8	7	6	5	2	3018382	3018382	3014618	3007543	2989401	2901751	8	2847108	3018382	2847214	33.42	32.83	2847108	2847108	2847108	2847108	2687537.4	2849106.0	1	1	1	1	0	0	0	0	0	0	0	6 + 1 part	169327	99.989	1.001	0.00	0.63	4.25	2846794	2848741	2846794	2846794	2846794	2846794	2684961.6	2846375.4	1	1	1	1
sau_R941.50.fq.seed3.ngs	2	2	2	2	2	2	2900264	2900264	2900264	2900264	2900264	2900264	2	2847215	2900264	2847214	32.76	32.83	2847215	2847215	2847215	2847215	2796106.6	2848204.4	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	49150	100.000	1.001	0.00	0.35	0.81	2847214	2851113	2847214	2847214	2847214	2847214	2795137.0	2847216.7	1	1	1	1
sau_R941.50.fq.seed3.ont	7	7	5	4	4	2	2973453	2973453	2964723	2957867	2957867	2900170	7	2847123	2973453	2847214	33.04	32.83	2847123	2847123	2847123	2847123	2727697.0	2848636.8	1	1	1	1	0	0	0	0	0	0	1	5 + 1 part	122431	100.000	1.001	0.00	1.19	4.38	2847122	2851021	2847122	2847122	2847122	2847122	2726160.9	2847032.7	1	1	1	1
sau_R941.50.fq.seed4.ngs	2	2	2	2	2	1	2873794	2873794	2873794	2873794	2873794	2847221	2	2847221	2873794	2847214	32.80	32.83	2847221	2847221	2847221	2847221	2821139.4	2847476.0	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	24626	100.000	1.001	0.00	0.00	0.42	2847220	2849167	2847220	2847220	2847220	2847220	2820893.0	2847227.3	1	1	1	1
sau_R941.50.fq.seed4.ont	4	4	4	4	3	1	2928824	2928824	2928824	2928824	2914700	2847108	4	2847108	2928824	2847214	33.11	32.83	2847108	2847108	2847108	2847108	2768555.7	2847911.1	1	1	1	1	0	0	0	0	0	0	0	2 + 1 part	79770	100.000	1.001	0.00	0.74	4.32	2847107	2849053	2847107	2847107	2847107	2847107	2767671.3	2847001.3	1	1	1	1
sau_R941.50.fq.seed5.ngs	2	2	2	2	2	1	2873796	2873796	2873796	2873796	2873796	2847223	2	2847223	2873796	2847214	32.80	32.83	2847223	2847223	2847223	2847223	2821141.4	2847480.0	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	24627	100.000	1.001	0.00	0.00	0.67	2847222	2849168	2847222	2847222	2847222	2847222	2820895.0	2847231.3	1	1	1	1
sau_R941.50.fq.seed5.ont	5	5	5	4	2	1	2912410	2912410	2912410	2903283	2873674	2847105	5	2847105	2912410	2847214	32.83	32.83	2847105	2847105	2847105	2847105	2783700.6	2847442.3	1	1	1	1	0	0	0	0	0	0	0	3 + 1 part	63359	100.000	1.001	0.00	0.67	4.46	2847104	2849050	2847104	2847104	2847104	2847104	2783263.7	2846995.3	1	1	1	1
sau_R941.60.fq.seed1.ngs	2	2	2	2	2	1	2873797	2873797	2873797	2873797	2873797	2847223	2	2847223	2873797	2847214	32.80	32.83	2847223	2847223	2847223	2847223	2821140.5	2847480.0	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	24627	100.000	1.001	0.00	0.04	0.53	2847222	2849169	2847222	2847222	2847222	2847222	2820894.1	2847231.3	1	1	1	1
sau_R941.60.fq.seed1.ont	6	6	6	6	4	1	2986230	2986230	2986230	2986230	2950999	2847123	6	2847123	2986230	2847214	32.99	32.83	2847123	2847123	2847123	2847123	2715951.4	2848558.4	1	1	1	1	0	0	0	0	0	0	0	4 + 1 part	137160	100.000	1.001	0.00	0.74	3.83	2847122	2849069	2847122	2847122	2847122	2847122	2714495.4	2847031.3	1	1	1	1
sau_R941.60.fq.seed2.ngs	2	2	2	2	2	1	2873798	2873798	2873798	2873798	2873798	2847225	2	2847225	2873798	2847214	32.80	32.83	2847225	2847225	2847225	2847225	2821143.4	2847484.0	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	24626	99.802	1.001	0.00	0.00	0.60	2841599	2843546	2841599	2841599	2841599	2841599	2809762.1	2835996.4	1	1	1	1
sau_R941.60.fq.seed2.ont	8	8	7	6	6	2	3034288	3034288	3030524	3023455	3023455	2901827	8	2847113	3034288	2847214	33.37	32.83	2847113	2847113	2847113	2847113	2673741.6	2849417.7	1	1	1	1	0	0	0	0	0	0	0	6 + 1 part	185228	99.802	1.001	0.00	0.53	3.76	2841487	2843434	2841487	2841487	2841487	2841487	2660938.0	2835772.9	1	1	1	1
sau_R941.60.fq.seed3.ngs	2	2	2	2	2	1	2873789	2873789	2873789	2873789	2873789	2847216	2	2847216	2873789	2847214	32.80	32.83	2847216	2847216	2847216	2847216	2821134.4	2847466.0	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	24626	100.000	1.001	0.00	0.00	0.46	2847215	2849162	2847215	2847215	2847215	2847215	2820888.0	2847217.3	1	1	1	1
sau_R941.60.fq.seed3.ont	9	9	9	7	6	2	3065711	3065711	3065711	3051497	3031067	2903817	9	2847123	3065711	2847214	33.23	32.83	2847123	2847123	2847123	2847123	2646687.1	2849795.5	1	1	1	1	0	0	0	0	0	0	0	7 + 1 part	216641	100.000	1.001	0.00	0.70	3.62	2847122	2849069	2847122	2847122	2847122	2847122	2644119.9	2847031.3	1	1	1	1
sau_R941.60.fq.seed4.ngs	2	2	2	2	2	1	2873787	2873787	2873787	2873787	2873787	2847215	2	2847215	2873787	2847214	32.80	32.83	2847215	2847215	2847215	2847215	2821134.4	2847464.0	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	24626	100.000	1.001	0.00	0.00	0.35	2847214	2849160	2847214	2847214	2847214	2847214	2820888.0	2847215.3	1	1	1	1
sau_R941.60.fq.seed4.ont	6	6	6	5	3	2	2976953	2976953	2976953	2969885	2936890	2910322	6	2847115	2976953	2847214	33.21	32.83	2847115	2847115	2847115	2847115	2724745.5	2848904.0	1	1	1	1	0	0	0	0	0	0	0	4 + 1 part	127892	100.000	1.001	0.00	0.67	3.90	2847114	2849060	2847114	2847114	2847114	2847114	2722939.2	2847015.3	1	1	1	1
sau_R941.60.fq.seed5.ngs	2	2	2	2	2	1	2873789	2873789	2873789	2873789	2873789	2847217	2	2847217	2873789	2847214	32.80	32.83	2847217	2847217	2847217	2847217	2821136.4	2847468.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24626	99.989	1.001	0.00	0.00	0.42	2846905	2848851	2846905	2846905	2846905	2846905	2820273.2	2846596.7	1	1	1	1
sau_R941.60.fq.seed5.ont	6	6	6	5	3	1	2938528	2938528	2938528	2931496	2903182	2847105	6	2847105	2938528	2847214	32.98	32.83	2847105	2847105	2847105	2847105	2759226.9	2847719.1	1	1	1	1	0	0	0	0	0	0	1	4 + 1 part	89477	99.989	1.001	0.00	0.63	4.28	2846793	2848739	2846793	2846793	2846793	2846793	2757922.4	2846372.7	1	1	1	1
sau_R941.70.fq.seed1.ngs	2	2	2	2	2	1	2873763	2873763	2873763	2873763	2873763	2847217	2	2847217	2873763	2847214	32.80	32.83	2847217	2847217	2847217	2847217	2821161.4	2847467.5	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	24599	100.000	1.001	0.00	0.00	0.39	2847216	2849163	2847216	2847216	2847216	2847216	2820915.6	2847219.3	1	1	1	1
sau_R941.70.fq.seed1.ont	12	12	11	9	6	2	3206102	3206102	3203500	3187154	3139114	2991941	12	2847122	3206102	2847214	33.45	32.83	2847122	2847122	144819	2847122	2536913.7	2856688.7	1	1	2	1	0	0	0	0	0	0	0	10 + 1 part	357033	100.000	1.001	0.00	0.67	3.69	2847121	2849068	2847121	2847121	-	2847121	2528335.6	2847029.3	1	1	-	1
sau_R941.70.fq.seed2.ngs	2	2	2	2	2	1	2873789	2873789	2873789	2873789	2873789	2847217	2	2847217	2873789	2847214	32.80	32.83	2847217	2847217	2847217	2847217	2821136.4	2847468.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24626	100.000	1.001	0.00	0.00	0.49	2847216	2849162	2847216	2847216	2847216	2847216	2820889.4	2847218.7	1	1	1	1
sau_R941.70.fq.seed2.ont	9	9	7	7	6	2	3048601	3048601	3040569	3040569	3027654	2901844	9	2847128	3048601	2847214	33.51	32.83	2847128	2847128	2847128	2847128	2661351.2	2849591.9	1	1	1	1	0	0	0	0	0	0	1	7 + 1 part	199527	100.000	1.001	0.00	0.49	3.37	2847127	2849073	2847127	2847127	2847127	2847127	2658968.5	2847040.7	1	1	1	1
sau_R941.70.fq.seed3.ngs	2	2	2	2	2	1	2873798	2873798	2873798	2873798	2873798	2847223	2	2847223	2873798	2847214	32.80	32.83	2847223	2847223	2847223	2847223	2821139.5	2847480.0	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	24629	100.000	1.001	0.00	0.00	0.53	2847222	2849168	2847222	2847222	2847222	2847222	2820893.1	2847231.3	1	1	1	1
sau_R941.70.fq.seed3.ont	11	11	10	8	7	2	3113481	3113481	3108937	3092867	3068388	2909323	11	2847122	3113481	2847214	33.46	32.83	2847122	2847122	2847122	2847122	2606702.4	2850477.1	1	1	1	1	0	0	0	0	0	0	0	9 + 1 part	264413	100.000	1.001	0.00	0.67	3.79	2847121	2849067	2847121	2847121	2847121	2847121	2603549.5	2847029.3	1	1	1	1
sau_R941.70.fq.seed4.ngs	2	2	2	2	2	1	2873793	2873793	2873793	2873793	2873793	2847220	2	2847220	2873793	2847214	32.80	32.83	2847220	2847220	2847220	2847220	2821138.4	2847474.0	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	24626	99.802	1.001	0.00	0.00	0.28	2841593	2843540	2841593	2841593	2841593	2841593	2809755.1	2835984.4	1	1	1	1
sau_R941.70.fq.seed4.ont	6	6	6	5	4	2	2989385	2989385	2989385	2982318	2972147	2907278	6	2847116	2989385	2847214	33.20	32.83	2847116	2847116	2847116	2847116	2713606.7	2849106.2	1	1	1	1	0	0	0	0	0	0	0	4 + 1 part	140322	99.802	1.001	0.00	0.53	3.83	2841489	2843436	2841489	2841489	2841489	2841489	2700911.2	2835776.8	1	1	1	1
sau_R941.70.fq.seed5.ngs	2	2	2	2	2	2	2900398	2900398	2900398	2900398	2900398	2900398	2	2847228	2900398	2847214	32.76	32.83	2847228	2847228	2847228	2847228	2796007.4	2848234.9	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	49277	100.000	1.001	0.00	0.00	0.63	2847222	2851115	2847222	2847222	2847222	2847222	2795023.5	2847232.7	1	1	1	1
sau_R941.70.fq.seed5.ont	10	10	10	9	5	2	3092973	3092973	3092973	3085909	3021621	2900282	10	2847113	3092973	2847214	33.14	32.83	2847113	2847113	2847113	2847113	2623725.5	2850194.0	1	1	1	1	0	0	0	0	0	0	1	8 + 1 part	241967	100.000	1.001	0.00	0.56	4.10	2847107	2851000	2847107	2847107	2847107	2847107	2620787.8	2847002.7	1	1	1	1
sau_R941.80.fq.seed1.ngs	2	2	2	2	2	1	2873693	2873693	2873693	2873693	2873693	2847225	2	2847225	2873693	2847214	32.80	32.83	2847225	2847225	2847225	2847225	2821244.6	2847482.0	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	24521	100.000	1.001	0.00	0.46	0.63	2847224	2849171	2847224	2847224	2847224	2847224	2821000.1	2847235.3	1	1	1	1
sau_R941.80.fq.seed1.ont	10	10	9	8	4	2	3077489	3077489	3074859	3066578	3004906	2936531	10	2847117	3077489	2847214	33.62	32.83	2847117	2847117	2847117	2847117	2637731.7	2851064.3	1	1	1	1	0	0	0	0	0	0	0	8 + 1 part	228425	100.000	1.001	0.00	0.53	4.04	2847116	2849063	2847116	2847116	2847116	2847116	2633989.4	2847019.3	1	1	1	1
sau_R941.80.fq.seed2.ngs	3	3	3	3	2	1	2890699	2890699	2890699	2890699	2873798	2847225	3	2847225	2890699	2847214	32.81	32.83	2847225	2847225	2847225	2847225	2804747.9	2847584.3	1	1	1	1	0	0	0	0	0	0	0	1 + 1 part	41527	100.000	1.001	0.00	0.00	0.74	2847224	2849171	2847224	2847224	2847224	2847224	2804404.2	2847235.3	1	1	1	1
sau_R941.80.fq.seed2.ont	12	12	11	10	4	2	3059806	3059806	3056042	3047468	2954510	2901853	12	2847108	3059806	2847214	33.79	32.83	2847108	2847108	2847108	2847108	2651138.0	2849089.7	1	1	1	1	0	0	0	0	0	0	0	10 + 1 part	210751	100.000	1.001	0.00	0.53	4.00	2847107	2849054	2847107	2847107	2847107	2847107	2649194.8	2847001.3	1	1	1	1
sau_R941.80.fq.seed3.ngs	2	2	2	2	2	1	2873793	2873793	2873793	2873793	2873793	2847220	2	2847220	2873793	2847214	32.80	32.83	2847220	2847220	2847220	2847220	2821138.4	2847474.0	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	24626	100.000	1.001	0.00	0.00	0.56	2847215	2849162	2847215	2847215	2847215	2847215	2820884.1	2847217.3	1	1	1	1
sau_R941.80.fq.seed3.ont	14	14	13	9	7	2	3141970	3141970	3139366	3109991	3070226	2910574	14	2847116	3141970	2847214	33.43	32.83	2847116	2847116	2847116	2847116	2583202.4	2850626.8	1	1	1	1	0	0	0	0	0	0	0	12 + 1 part	292907	100.000	1.001	0.00	0.81	3.72	2847111	2849058	2847111	2847111	2847111	2847111	2579924.3	2847009.3	1	1	1	1
sau_R941.80.fq.seed4.ngs	2	2	2	2	2	1	2873799	2873799	2873799	2873799	2873799	2847227	2	2847227	2873799	2847214	32.80	32.83	2847227	2847227	2847227	2847227	2821146.4	2847488.0	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	24626	100.000	1.001	0.00	0.00	0.49	2847226	2849172	2847226	2847226	2847226	2847226	2820900.0	2847239.3	1	1	1	1
sau_R941.80.fq.seed4.ont	10	10	10	7	5	2	3048706	3048706	3048706	3023319	3002091	2904756	10	2847118	3048706	2847214	33.44	32.83	2847118	2847118	2847118	2847118	2661153.7	2849478.6	1	1	1	1	0	0	0	0	0	0	0	8 + 1 part	199642	100.000	1.001	0.00	0.56	3.86	2847117	2849063	2847117	2847117	2847117	2847117	2658858.9	2847021.3	1	1	1	1
sau_R941.80.fq.seed5.ngs	3	3	3	3	2	1	2886498	2886498	2886498	2886498	2873794	2847221	3	2847221	2886498	2847214	32.78	32.83	2847221	2847221	2847221	2847221	2808779.0	2847532.7	1	1	1	1	0	0	0	0	0	0	0	0 + 2 part	35384	100.000	1.001	0.00	0.00	0.49	2847220	2851113	2847220	2847220	2847220	2847220	2808479.1	2847228.7	1	1	1	1
sau_R941.80.fq.seed5.ont	14	14	13	10	5	2	3157015	3157015	3154385	3135476	3051215	2954170	14	2847101	3157015	2847214	33.55	32.83	2847101	2847101	2847101	2847101	2572790.3	2852731.7	1	1	1	1	0	0	0	0	0	0	0	11 + 2 part	306021	100.000	1.001	0.00	0.60	4.42	2847100	2850993	2847100	2847100	2847100	2847100	2567610.9	2846988.7	1	1	1	1
sau_R941.90.fq.seed1.ngs	2	2	2	2	2	1	2873790	2873790	2873790	2873790	2873790	2847217	2	2847217	2873790	2847214	32.80	32.83	2847217	2847217	2847217	2847217	2821135.4	2847468.0	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	24627	99.802	1.001	0.00	0.00	0.25	2841591	2843537	2841591	2841591	2841591	2841591	2809754.1	2835980.4	1	1	1	1
sau_R941.90.fq.seed1.ont	12	12	11	9	6	2	3123412	3123412	3120782	3104447	3056401	2914276	12	2847111	3123412	2847214	33.52	32.83	2847111	2847111	2847111	2847111	2598653.5	2850739.6	1	1	1	1	0	0	0	0	0	0	0	10 + 1 part	274355	99.802	1.001	0.00	0.53	3.80	2841485	2843431	2841485	2841485	2841485	2841485	2585006.7	2835768.9	1	1	1	1
sau_R941.90.fq.seed2.ngs	2	2	2	2	2	1	2873794	2873794	2873794	2873794	2873794	2847221	2	2847221	2873794	2847214	32.80	32.83	2847221	2847221	2847221	2847221	2821139.4	2847476.0	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	24626	100.000	1.001	0.00	0.00	0.56	2847220	2849167	2847220	2847220	2847220	2847220	2820893.0	2847227.3	1	1	1	1
sau_R941.90.fq.seed2.ont	17	16	15	11	8	2	3163735	3162907	3159143	3129844	3088401	2909312	17	2847109	3163735	2847214	33.93	32.83	2847109	2847109	62203	2847109	2565410.8	2850604.2	1	1	2	1	0	0	0	0	0	0	0	15 + 1 part	314679	100.000	1.001	0.00	0.32	4.04	2847108	2849055	2847108	2847108	1947	2847108	2562170.3	2847003.3	1	1	2	1
sau_R941.90.fq.seed3.ngs	2	2	2	2	2	1	2873790	2873790	2873790	2873790	2873790	2847217	2	2847217	2873790	2847214	32.80	32.83	2847217	2847217	2847217	2847217	2821135.4	2847468.0	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	24626	99.802	1.001	0.00	0.04	0.53	2841590	2843537	2841590	2841590	2841590	2841590	2809752.1	2835978.4	1	1	1	1
sau_R941.90.fq.seed3.ont	14	14	12	8	5	2	3098491	3098491	3091997	3060478	2996638	2909370	14	2847102	3098491	2847214	33.56	32.83	2847102	2847102	2847102	2847102	2618727.6	2849839.8	1	1	1	1	0	0	0	0	0	0	0	12 + 1 part	249442	99.802	1.001	0.00	0.74	4.11	2841475	2843422	2841475	2841475	2841475	2841475	2605779.4	2835748.9	1	1	1	1
sau_R941.90.fq.seed4.ngs	2	2	2	2	2	1	2873791	2873791	2873791	2873791	2873791	2847215	2	2847215	2873791	2847214	32.80	32.83	2847215	2847215	2847215	2847215	2821130.5	2847464.1	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	24629	99.802	1.001	0.00	0.00	0.35	2841591	2843538	2841591	2841591	2841591	2841591	2809753.1	2835980.4	1	1	1	1
sau_R941.90.fq.seed4.ont	12	12	12	9	5	2	3089321	3089321	3089321	3064954	3014298	2909441	12	2847105	3089321	2847214	33.32	32.83	2847105	2847105	2847105	2847105	2626636.9	2849987.6	1	1	1	1	0	0	0	0	0	0	0	10 + 1 part	240269	99.802	1.001	0.00	0.35	3.94	2841481	2843428	2841481	2841481	2841481	2841481	2613525.1	2835760.9	1	1	1	1
sau_R941.90.fq.seed5.ngs	3	2	2	2	2	1	2875109	2874160	2874160	2874160	2874160	2847222	3	2847222	2875109	2847214	32.80	32.83	2847222	2847222	2847222	2847222	2819858.2	2847485.2	1	1	1	1	0	0	0	0	0	0	0	1 + 1 part	25941	100.000	1.001	0.00	0.04	0.60	2847221	2849167	2847221	2847221	2847221	2847221	2819604.8	2847229.3	1	1	1	1
sau_R941.90.fq.seed5.ont	17	16	15	12	7	2	3172894	3171945	3169315	3149265	3070981	2913225	17	2847108	3172894	2847214	33.56	32.83	2847108	2847108	66117	2847108	2558223.8	2850847.5	1	1	2	1	0	0	0	0	0	0	0	15 + 1 part	323840	100.000	1.001	0.00	0.46	4.42	2847107	2849053	2847107	2847107	-	2847107	2554772.4	2847001.3	1	1	-	1
sau_simplex.100.fq.seed1.ngs	2	2	2	2	2	1	2873794	2873794	2873794	2873794	2873794	2847221	2	2847221	2873794	2847214	32.80	32.83	2847221	2847221	2847221	2847221	2821139.4	2847476.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24626	100.000	1.001	0.03	0.00	0.39	2847220	2849167	2847220	2847220	2847220	2847220	2820892.4	2847226.7	1	1	1	1
sau_simplex.100.fq.seed1.ont	4	4	4	2	2	1	2889233	2889233	2889233	2873784	2873784	2847211	4	2847211	2889233	2847214	32.86	32.83	2847211	2847211	2847211	2847211	2806088.6	2847500.7	1	1	1	1	0	0	0	0	0	0	1	2 + 1 part	40075	100.000	1.001	0.00	0.35	0.39	2847210	2849157	2847210	2847210	2847210	2847210	2805798.9	2847206.7	1	1	1	1
sau_simplex.100.fq.seed2.ngs	2	2	2	2	2	1	2873792	2873792	2873792	2873792	2873792	2847218	2	2847218	2873792	2847214	32.80	32.83	2847218	2847218	2847218	2847218	2821135.5	2847470.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24627	100.000	1.001	0.00	0.00	0.25	2847215	2849162	2847215	2847215	2847215	2847215	2820884.5	2847216.7	1	1	1	1
sau_simplex.100.fq.seed2.ont	6	4	3	2	2	1	2888066	2886498	2883530	2873788	2873788	2847215	6	2847215	2888066	2847214	32.88	32.83	2847215	2847215	2847215	2847215	2807222.7	2847500.9	1	1	1	1	0	0	0	0	0	0	1	4 + 1 part	38904	100.000	1.001	0.00	0.21	0.42	2847212	2849159	2847212	2847212	2847212	2847212	2806936.6	2847210.7	1	1	1	1
sau_simplex.100.fq.seed3.ngs	2	2	2	2	2	1	2873798	2873798	2873798	2873798	2873798	2847224	2	2847224	2873798	2847214	32.80	32.83	2847224	2847224	2847224	2847224	2821141.5	2847482.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24627	100.000	1.001	0.00	0.00	0.39	2847223	2849170	2847223	2847223	2847223	2847223	2820894.4	2847232.7	1	1	1	1
sau_simplex.100.fq.seed3.ont	5	5	4	4	2	1	2902382	2902382	2899528	2899528	2873787	2847214	5	2847214	2902382	2847214	32.90	32.83	2847214	2847214	2847214	2847214	2793455.1	2847581.5	1	1	1	1	0	0	0	0	0	0	1	3 + 1 part	53221	100.000	1.001	0.00	0.32	0.35	2847213	2849160	2847213	2847213	2847213	2847213	2793093.3	2847212.7	1	1	1	1
sau_simplex.100.fq.seed4.ngs	3	3	3	2	2	1	2883151	2883151	2883151	2873580	2873580	2847234	3	2847234	2883151	2847214	32.83	32.83	2847234	2847234	2847234	2847234	2812037.0	2847530.0	1	1	1	1	0	0	0	0	0	0	0	1 + 1 part	34199	100.000	1.001	0.00	0.00	0.63	2847233	2848951	2847233	2847233	2847233	2847233	2811763.5	2847253.0	1	1	1	1
sau_simplex.100.fq.seed4.ont	8	8	6	3	3	1	2949121	2949121	2940864	2915053	2915053	2847211	8	2847211	2949121	2847214	33.02	32.83	2847211	2847211	2847211	2847211	2749731.2	2848149.1	1	1	1	1	0	0	0	0	0	0	0	6 + 1 part	100192	100.000	1.001	0.00	0.32	0.49	2847210	2848928	2847210	2847210	2847210	2847210	2748821.7	2847207.0	1	1	1	1
sau_simplex.100.fq.seed5.ngs	2	2	2	2	2	1	2873794	2873794	2873794	2873794	2873794	2847221	2	2847221	2873794	2847214	32.80	32.83	2847221	2847221	2847221	2847221	2821139.4	2847476.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24626	100.000	1.001	0.00	0.00	0.39	2847220	2849167	2847220	2847220	2847220	2847220	2820892.4	2847226.7	1	1	1	1
sau_simplex.100.fq.seed5.ont	7	7	7	5	4	1	2952654	2952654	2952654	2938174	2928010	2847214	7	2847214	2952654	2847214	33.04	32.83	2847214	2847214	2847214	2847214	2746348.8	2848053.5	1	1	1	1	0	0	0	0	0	0	1	5 + 1 part	103493	100.000	1.001	0.00	0.39	0.49	2847213	2849160	2847213	2847213	2847213	2847213	2745538.0	2847212.7	1	1	1	1
sau_simplex.10.fq.seed1.ngs	16	16	14	14	9	8	2797581	2797581	2788899	2788899	2708071	2679213	16	1099825	2797581	2847214	32.74	32.83	614510	614510	91779	89417	662084.2	650542.7	2	2	6	7	2	2	1714335	0	0	0	0	2 + 1 part	16656	97.530	1.001	0.00	7.30	5.68	988474	2780752	485482	485482	91779	89417	538447.0	529060.7	2	2	8	9
sau_simplex.10.fq.seed1.ont	16	16	14	14	9	8	2797505	2797505	2788822	2788822	2708015	2679151	16	1099811	2797505	2847214	32.74	32.83	614488	614488	91779	89397	662079.4	650520.2	2	2	6	7	2	2	1714299	0	0	0	0	2 + 1 part	16656	97.529	1.001	0.00	21.22	26.58	988462	2780645	485492	485492	91779	89397	538447.8	529047.1	2	2	8	9
