Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
ecoli_R941.40.fq.seed3.ngs	21	19	12	12	10	4	5363534	5361804	5340909	5340909	5311471	5106201	21	4847530	5363534	4868913	50.37	50.55	4847530	4847530	4847530	4847530	4386966.7	4832628.0	1	1	1	1	1	1	4847530	0	0	0	2	15 + 5 part	504147	99.556	1.002	0.00	1.01	0.66	4847530	4859387	4847530	4847530	4847530	4847530	4381170.6	4826243.0	1	1	1	1
ecoli_R941.40.fq.seed3.ont	28	26	15	15	11	4	5451491	5449766	5417625	5417625	5356694	5105766	28	4847151	5451491	4868913	50.19	50.55	4847151	4847151	109282	4847151	4315997.4	4832417.6	1	1	2	1	1	1	4847151	0	0	0	2	22 + 5 part	592468	99.556	1.002	0.00	1.09	7.94	4847151	4859023	4847151	4847151	-	4847151	4309808.6	4825488.4	1	1	-	1
ecoli_R941.40.fq.seed4.ngs	20	20	12	10	8	5	5357510	5357510	5327699	5313597	5280859	5159962	20	4847568	5357510	4868913	50.34	50.55	4847568	4847568	4847568	4847568	4391912.7	4832642.6	1	1	1	1	1	1	4847568	0	0	0	2	14 + 5 part	498076	99.556	1.002	0.00	1.01	0.60	4847568	4859434	4847568	4847568	4847568	4847568	4386165.5	4826318.7	1	1	1	1
ecoli_R941.40.fq.seed4.ont	25	25	17	11	8	5	5402230	5402230	5372418	5326243	5280399	5159524	25	4847198	5402230	4868913	50.26	50.55	4847198	4847198	96917	4847198	4354969.8	4831991.9	1	1	2	1	1	1	4847198	0	0	0	2	19 + 5 part	543167	99.556	1.002	0.00	1.07	7.55	4847198	4859063	4847198	4847198	-	4847198	4349192.6	4825581.9	1	1	-	1
ecoli_R941.40.fq.seed5.ngs	23	20	12	11	8	4	5334360	5332251	5308915	5303329	5250917	5102782	23	4847536	5334360	4868913	50.34	50.55	4847536	4847536	4847536	4847536	4410627.7	4832264.7	1	1	1	1	1	1	4847536	0	0	0	2	17 + 5 part	476593	99.560	1.002	0.00	0.89	0.56	4847536	4857767	4847536	4847536	4847536	4847536	4405142.2	4826254.7	1	1	1	1
ecoli_R941.40.fq.seed5.ont	29	25	15	14	8	4	5391979	5389304	5361487	5355289	5250683	5102335	29	4847154	5391979	4868913	50.18	50.55	4847154	4847154	105240	4847154	4362994.9	4831710.3	1	1	2	1	1	1	4847154	0	0	0	2	23 + 5 part	533777	99.560	1.002	0.00	1.13	7.74	4847154	4858202	4847154	4847154	821	4847154	4357381.8	4825494.2	1	1	8	1
ecoli_R941.50.fq.seed1.ngs	21	20	13	9	7	4	5363616	5363022	5340515	5311303	5272997	5164223	21	4847534	5363616	4868913	50.37	50.55	4847534	4847534	4847534	4847534	4389381.6	4835362.1	1	1	1	1	1	1	4847534	0	0	0	2	16 + 4 part	505852	99.560	1.002	0.00	0.91	0.68	4847534	4857764	4847534	4847534	4847534	4847534	4381110.6	4826250.7	1	1	1	1
ecoli_R941.50.fq.seed1.ont	32	31	21	11	9	4	5493353	5492758	5463031	5389232	5350927	5164042	32	4847219	5493353	4868913	50.08	50.55	4847219	4847219	166896	4847219	4285796.2	4835451.2	1	1	2	1	1	1	4847219	0	0	0	2	27 + 4 part	635094	99.560	1.002	0.00	1.13	6.69	4847219	4858259	4847219	4847219	-	4847219	4277085.7	4825623.6	1	1	-	1
ecoli_R941.50.fq.seed2.ngs	17	17	10	8	8	5	5355150	5355150	5334703	5322423	5322423	5204625	17	4847628	5355150	4868913	50.40	50.55	4847628	4847628	4847628	4847628	4395699.4	4834678.7	1	1	1	1	1	1	4847628	0	0	0	2	12 + 4 part	497291	99.560	1.002	0.00	0.93	0.68	4847628	4857859	4847628	4847628	4847628	4847628	4388206.9	4826437.9	1	1	1	1
ecoli_R941.50.fq.seed2.ont	22	22	13	9	8	5	5388337	5388337	5362303	5335521	5322020	5204246	22	4847279	5388337	4868913	50.32	50.55	4847279	4847279	138432	4847279	4368052.7	4834044.1	1	1	2	1	1	1	4847279	0	0	0	2	17 + 4 part	530827	99.560	1.002	0.00	0.99	6.98	4847273	4857504	4847273	4847273	822	4847273	4360541.0	4825731.0	1	1	4	1
ecoli_R941.50.fq.seed3.ngs	22	20	12	11	9	5	5407460	5406372	5380314	5375069	5338556	5197488	22	4847536	5407460	4868913	50.36	50.55	4847536	4847536	138599	4847536	4353046.8	4834534.2	1	1	2	1	1	1	4847536	0	0	0	4	15 + 6 part	546409	99.560	1.003	0.00	1.13	0.78	4847534	4861049	4847534	4847534	-	4847534	4345588.8	4826251.2	1	1	-	1
ecoli_R941.50.fq.seed3.ont	28	26	16	13	10	5	5496539	5495451	5462598	5442029	5383784	5197240	28	4847195	5496539	4868913	50.16	50.55	4847195	4847195	138566	4847195	4282385.1	4834404.8	1	1	2	1	1	1	4847195	0	0	0	4	21 + 6 part	635829	99.560	1.003	0.00	1.17	7.02	4847193	4860708	4847193	4847193	-	4847193	4274561.1	4825572.3	1	1	-	1
ecoli_R941.50.fq.seed4.ngs	24	24	13	11	8	4	5367114	5367114	5331702	5315340	5265236	5110729	24	4847541	5367114	4868913	50.34	50.55	4847541	4847541	4847541	4847541	4384164.2	4832764.3	1	1	1	1	1	1	4847541	0	0	0	2	15 + 8 part	507363	99.560	1.003	0.00	1.05	0.68	4847541	4859751	4847541	4847541	4847541	4847541	4378268.1	4826264.9	1	1	1	1
ecoli_R941.50.fq.seed4.ont	29	29	17	12	8	4	5403180	5403180	5366303	5326183	5264821	5110325	29	4847202	5403180	4868913	50.26	50.55	4847202	4847202	116786	4847202	4354349.1	4832152.9	1	1	2	1	1	1	4847202	0	0	0	2	20 + 8 part	543768	99.560	1.002	0.00	1.17	7.04	4847202	4859412	4847202	4847202	-	4847202	4348435.1	4825589.9	1	1	-	1
ecoli_R941.50.fq.seed5.ngs	20	20	12	9	7	5	5374623	5374623	5352288	5333773	5302088	5222097	20	4847535	5374623	4868913	50.35	50.55	4847535	4847535	4847535	4847535	4380163.0	4835109.0	1	1	1	1	1	1	4847535	0	0	0	3	15 + 4 part	514397	99.556	1.003	0.00	1.15	0.72	4847535	4860226	4847535	4847535	4847535	4847535	4372140.4	4826253.1	1	1	1	1
ecoli_R941.50.fq.seed5.ont	23	23	15	11	7	5	5421028	5421028	5398546	5372314	5301912	5221940	23	4847200	5421028	4868913	50.21	50.55	4847200	4847200	148011	4847200	4342223.4	4834614.0	1	1	2	1	1	1	4847200	0	0	0	3	18 + 4 part	561137	99.556	1.003	0.00	1.21	6.69	4847200	4859891	4847200	4847200	-	4847200	4334115.0	4825586.1	1	1	-	1
ecoli_R941.60.fq.seed1.ngs	25	21	11	9	7	5	5368335	5366093	5334497	5322367	5293845	5213848	23	4847568	5367402	4868913	50.34	50.55	4847568	4847568	4847568	4847568	4385566.7	4834569.7	1	1	1	1	1	1	4847568	0	0	0	2	18 + 4 part	506499	99.560	1.003	0.00	1.28	0.66	4847567	4860902	4847567	4847567	4847567	4847567	4378080.3	4826316.9	1	1	1	1
ecoli_R941.60.fq.seed1.ont	39	35	23	15	8	5	5543430	5541191	5503565	5444927	5343645	5214734	37	4847248	5542497	4868913	49.93	50.55	4847248	4847248	87206	4847248	4247189.9	4834762.4	1	1	3	1	1	1	4847248	0	0	0	2	32 + 4 part	681742	99.560	1.003	0.00	1.30	6.60	4847247	4860754	4847247	4847247	-	4847247	4239211.1	4825679.8	1	1	-	1
ecoli_R941.60.fq.seed2.ngs	19	19	13	12	10	4	5369214	5369214	5350325	5343505	5313421	5107248	19	4847625	5369214	4868913	50.36	50.55	4847625	4847625	4847625	4847625	4382547.3	4832872.2	1	1	1	1	1	1	4847625	0	0	0	2	12 + 6 part	509726	99.560	1.002	0.00	0.93	0.74	4847625	4859488	4847625	4847625	4847625	4847625	4376707.3	4826432.2	1	1	1	1
ecoli_R941.60.fq.seed2.ont	28	28	18	15	11	5	5533764	5533764	5506565	5485239	5428774	5222563	28	4847281	5533764	4868913	49.97	50.55	4847281	4847281	109618	4847281	4254130.6	4835032.9	1	1	3	1	1	1	4847281	0	0	0	2	21 + 6 part	674615	99.560	1.002	0.00	0.97	7.00	4847276	4859144	4847276	4847276	-	4847276	4245951.7	4825737.2	1	1	-	1
ecoli_R941.60.fq.seed3.ngs	21	18	11	9	8	4	5359170	5357351	5334295	5320253	5304715	5164727	20	4847540	5358671	4868913	50.35	50.55	4847540	4847540	4847540	4847540	4393535.1	4835475.4	1	1	1	1	1	1	4847540	0	0	0	2	15 + 4 part	497623	99.560	1.003	0.00	1.15	0.74	4847540	4861048	4847540	4847540	4847540	4847540	4385164.8	4826263.2	1	1	1	1
ecoli_R941.60.fq.seed3.ont	29	26	16	14	9	4	5469073	5467253	5434271	5420036	5335008	5164331	28	4847184	5468574	4868913	50.14	50.55	4847184	4847184	167198	4847184	4305015.8	4835226.6	1	1	2	1	1	1	4847184	0	0	0	2	23 + 4 part	607877	99.560	1.003	0.00	1.15	7.10	4847184	4860697	4847184	4847184	-	4847184	4296404.2	4825554.3	1	1	-	1
ecoli_R941.60.fq.seed4.ngs	24	22	13	9	7	4	5359473	5358414	5327101	5295885	5262772	5152295	23	4847559	5358975	4868913	50.32	50.55	4847559	4847559	4847559	4847559	4392782.5	4834921.4	1	1	1	1	1	1	4847559	0	0	0	2	16 + 6 part	499545	99.560	1.002	0.00	0.95	0.51	4847558	4859429	4847558	4847558	4847558	4847558	4384948.4	4826298.8	1	1	1	1
ecoli_R941.60.fq.seed4.ont	33	31	21	12	8	4	5464179	5463118	5428021	5361959	5300287	5152346	33	4847232	5464179	4868913	50.21	50.55	4847232	4847232	164519	4847232	4308033.4	4834727.1	1	1	2	1	1	1	4847232	0	0	0	2	26 + 6 part	605076	99.560	1.002	0.00	1.01	6.77	4847231	4859102	4847231	4847231	-	4847231	4299943.1	4825647.6	1	1	-	1
ecoli_R941.60.fq.seed5.ngs	28	25	15	12	8	4	5386222	5384271	5354403	5335054	5252495	5099865	27	4847533	5385728	4868913	50.34	50.55	4847533	4847533	4847533	4847533	4368665.2	4832381.0	1	1	1	1	1	1	4847533	0	0	0	4	18 + 8 part	523866	99.560	1.003	0.00	1.17	0.76	4847533	4861862	4847533	4847533	4847533	4847533	4363122.0	4826249.4	1	1	1	1
ecoli_R941.60.fq.seed5.ont	36	33	22	18	9	4	5518030	5516077	5485015	5459286	5290761	5099487	35	4847207	5517535	4868913	49.99	50.55	4847207	4847207	81840	4847207	4264288.6	4832364.3	1	1	3	1	1	1	4847207	0	0	0	4	26 + 8 part	655991	99.560	1.003	0.00	1.19	6.56	4847207	4861544	4847207	4847207	-	4847207	4258319.7	4825600.3	1	1	-	1
ecoli_R941.70.fq.seed1.ngs	24	21	13	10	8	4	5375373	5373336	5352618	5333326	5307194	5163437	24	4847543	5375373	4868913	50.35	50.55	4847543	4847543	4847543	4847543	4379891.2	4835483.6	1	1	1	1	1	1	4847543	0	0	0	2	18 + 5 part	515139	99.560	1.003	0.00	1.03	0.60	4847543	4860234	4847543	4847543	4847543	4847543	4371544.8	4826269.0	1	1	1	1
ecoli_R941.70.fq.seed1.ont	42	39	28	22	10	5	5732208	5730172	5701036	5660900	5468697	5293827	42	4847228	5732208	4868913	49.66	50.55	4847228	4847228	83447	4847228	4110394.6	4839198.5	1	1	4	1	1	1	4847228	0	0	0	2	36 + 5 part	872289	99.560	1.003	0.00	1.01	6.44	4847228	4859919	4847228	4847228	-	4847228	4098879.6	4825641.8	1	1	-	1
ecoli_R941.70.fq.seed2.ngs	20	19	12	10	7	4	5365478	5364524	5347237	5333221	5276943	5164616	20	4847537	5365478	4868913	50.33	50.55	4847537	4847537	4847537	4847537	4387961.7	4835476.0	1	1	1	1	1	1	4847537	0	0	0	2	13 + 6 part	506069	99.560	1.002	0.00	0.93	0.62	4847537	4859409	4847537	4847537	4847537	4847537	4379595.8	4826256.9	1	1	1	1
ecoli_R941.70.fq.seed2.ont	39	37	24	19	9	6	5621913	5620310	5587519	5552347	5390075	5277768	39	4847211	5621913	4868913	49.84	50.55	4847211	4847211	83784	4847211	4188750.7	4836560.4	1	1	3	1	1	1	4847211	0	0	0	2	32 + 6 part	762830	99.560	1.002	0.00	0.97	6.52	4847211	4859083	4847211	4847211	-	4847211	4179265.1	4825607.8	1	1	-	1
ecoli_R941.70.fq.seed3.ngs	21	18	11	10	8	4	5378242	5375544	5349818	5342438	5314100	5164713	21	4847546	5378242	4868913	50.34	50.55	4847546	4847546	4847546	4847546	4377713.3	4835658.7	1	1	1	1	1	1	4847546	0	0	0	4	14 + 6 part	515860	99.560	1.003	0.00	1.38	0.99	4847546	4862382	4847546	4847546	4847546	4847546	4369218.5	4826275.3	1	1	1	1
ecoli_R941.70.fq.seed3.ont	36	33	21	14	9	4	5515693	5512998	5468134	5420616	5345760	5164318	36	4847215	5515693	4868913	50.07	50.55	4847215	4847215	167168	4847215	4268430.8	4835443.6	1	1	2	1	1	1	4847215	0	0	0	4	29 + 6 part	653331	99.560	1.003	0.00	1.38	6.70	4847215	4862362	4847215	4847215	-	4847215	4259756.0	4825616.3	1	1	-	1
ecoli_R941.70.fq.seed4.ngs	26	24	15	11	7	4	5341680	5340248	5310313	5282749	5213356	5092932	25	4847562	5341204	4868913	50.32	50.55	4847562	4847562	4847562	4847562	4404623.1	4831877.4	1	1	1	1	1	1	4847562	0	0	0	2	18 + 6 part	480966	99.560	1.003	0.00	1.01	0.53	4847561	4860237	4847561	4847561	4847561	4847561	4399543.3	4826304.9	1	1	1	1
ecoli_R941.70.fq.seed4.ont	38	35	26	16	10	5	5554976	5552696	5522762	5452709	5354553	5148274	38	4847236	5554976	4868913	50.13	50.55	4847236	4847236	78274	4847236	4235907.8	4832776.1	1	1	3	1	1	1	4847236	0	0	0	2	31 + 6 part	695051	99.560	1.003	0.00	1.07	6.63	4847235	4859924	4847235	4847235	-	4847235	4229666.9	4825655.7	1	1	-	1
ecoli_R941.70.fq.seed5.ngs	20	18	9	9	7	5	5366313	5365228	5337788	5337788	5305978	5225987	20	4847543	5366313	4868913	50.32	50.55	4847543	4847543	4847543	4847543	4387214.3	4835404.7	1	1	1	1	1	1	4847543	0	0	0	3	14 + 5 part	503613	99.556	1.003	0.00	1.23	0.84	4847543	4862700	4847543	4847543	4847543	4847543	4378925.7	4826269.4	1	1	1	1
ecoli_R941.70.fq.seed5.ont	34	32	20	15	8	5	5515506	5514423	5478334	5441681	5335471	5225821	34	4847226	5515506	4868913	49.92	50.55	4847226	4847226	153734	4847226	4268429.2	4835277.8	1	1	2	1	1	1	4847226	0	0	0	3	28 + 5 part	653123	99.556	1.003	0.00	1.28	6.77	4847222	4862379	4847222	4847222	-	4847222	4259912.7	4825630.3	1	1	-	1
ecoli_R941.80.fq.seed1.ngs	26	22	13	11	7	4	5366941	5364613	5337880	5323550	5258921	5150263	25	4847530	5366494	4868913	50.34	50.55	4847530	4847530	4847530	4847530	4386381.8	4834650.3	1	1	1	1	1	1	4847530	0	0	0	2	20 + 4 part	507194	99.560	1.002	0.19	0.99	0.70	4847530	4859290	4847530	4847530	4847530	4847530	4378754.0	4826243.0	1	1	1	1
ecoli_R941.80.fq.seed1.ont	49	44	30	21	11	4	5654486	5651637	5607419	5543575	5383727	5150139	48	4847218	5654039	4868913	49.81	50.55	4847218	4847218	66148	4847218	4163835.5	4835265.8	1	1	4	1	1	1	4847218	0	0	0	2	43 + 4 part	794950	99.560	1.002	0.00	1.01	6.44	4847218	4859089	4847218	4847218	-	4847218	4155530.7	4825621.8	1	1	-	1
ecoli_R941.80.fq.seed2.ngs	19	19	11	10	7	4	5368958	5368958	5344837	5337602	5279331	5164836	19	4847542	5368958	4868913	50.34	50.55	4847542	4847542	4847542	4847542	4385175.6	4835540.0	1	1	1	1	1	1	4847542	0	0	0	3	13 + 5 part	509544	99.556	1.002	0.00	1.01	0.56	4847542	4859414	4847542	4847542	4847542	4847542	4376766.2	4826266.9	1	1	1	1
ecoli_R941.80.fq.seed2.ont	39	37	24	18	13	6	5740862	5739683	5698390	5655347	5562918	5282903	38	4847206	5740375	4868913	49.62	50.55	4847206	4847206	65963	4847206	4103500.5	4837965.2	1	1	5	1	1	1	4847206	0	0	0	3	32 + 5 part	881297	99.556	1.002	0.00	0.99	6.69	4847206	4859078	4847206	4847206	-	4847206	4093010.7	4825597.9	1	1	-	1
ecoli_R941.80.fq.seed3.ngs	20	19	12	10	8	4	5375992	5375228	5355250	5343352	5315138	5163992	20	4847539	5375992	4868913	50.33	50.55	4847539	4847539	4847539	4847539	4379504.3	4835613.2	1	1	1	1	1	1	4847539	0	0	0	3	14 + 5 part	511657	99.556	1.004	0.00	1.50	0.82	4847539	4864335	4847539	4847539	4847539	4847539	4371034.9	4826261.8	1	1	1	1
ecoli_R941.80.fq.seed3.ont	44	42	29	21	9	4	5632009	5630578	5598601	5540965	5355364	5164080	44	4847195	5632009	4868913	49.82	50.55	4847195	4847195	83768	4847195	4180690.2	4835922.2	1	1	3	1	1	1	4847195	0	0	0	3	38 + 5 part	768013	99.556	1.003	0.00	1.50	7.05	4847195	4863996	4847195	4847195	-	4847195	4171746.5	4825576.8	1	1	-	1
ecoli_R941.80.fq.seed4.ngs	21	19	11	9	6	4	5366227	5365071	5336431	5319650	5274488	5194516	20	4847535	5365730	4868913	50.34	50.55	4847535	4847535	4847535	4847535	4389531.3	4837432.9	1	1	1	1	1	1	4847535	0	0	0	1	15 + 4 part	505503	99.560	1.003	0.00	0.99	0.49	4847535	4860227	4847535	4847535	4847535	4847535	4379386.7	4826253.1	1	1	1	1
ecoli_R941.80.fq.seed4.ont	40	38	26	17	10	6	5712552	5711396	5675402	5606207	5500371	5333409	39	4847201	5712055	4868913	49.87	50.55	4847201	4847201	73206	4847201	4125457.8	4839856.8	1	1	4	1	1	1	4847201	0	0	0	1	34 + 4 part	852163	99.560	1.003	0.00	1.05	6.69	4847201	4859892	4847201	4847201	-	4847201	4113295.2	4825588.1	1	1	-	1
ecoli_R941.80.fq.seed5.ngs	27	22	15	10	7	4	5383072	5379470	5359826	5329087	5271708	5151300	27	4847539	5383072	4868913	50.32	50.55	4847539	4847539	4847539	4847539	4373101.5	4834902.6	1	1	1	1	1	1	4847539	0	0	0	4	20 + 6 part	520396	99.560	1.003	0.00	1.25	0.68	4847539	4862676	4847539	4847539	4847539	4847539	4365285.7	4826261.5	1	1	1	1
ecoli_R941.80.fq.seed5.ont	44	37	28	21	13	5	5695357	5690452	5665746	5622078	5485100	5208635	44	4847201	5695357	4868913	49.58	50.55	4847201	4847201	66142	4847201	4134510.6	4836297.9	1	1	4	1	1	1	4847201	0	0	0	4	37 + 6 part	833004	99.560	1.003	0.00	1.23	6.73	4847201	4862353	4847201	4847201	-	4847201	4125355.2	4825588.5	1	1	-	1
ecoli_R941.90.fq.seed1.ngs	23	22	14	9	7	4	5376397	5375636	5354713	5319832	5275698	5161227	23	4847533	5376397	4868913	50.36	50.55	4847533	4847533	4847533	4847533	4378870.6	4835277.8	1	1	1	1	1	1	4847533	0	0	0	2	17 + 5 part	516188	99.556	1.003	0.00	1.19	0.72	4847533	4860209	4847533	4847533	4847533	4847533	4370694.2	4826249.1	1	1	1	1
ecoli_R941.90.fq.seed1.ont	45	42	27	15	10	5	5751694	5749448	5706042	5621595	5519987	5332022	45	4847242	5751694	4868913	49.60	50.55	4847242	4847242	163726	4847242	4098500.0	4841597.7	1	1	3	1	1	1	4847242	0	0	0	2	39 + 5 part	891773	99.556	1.003	0.00	1.19	6.13	4847242	4859921	4847242	4847242	-	4847242	4085016.7	4825669.7	1	1	-	1
ecoli_R941.90.fq.seed2.ngs	21	18	11	9	8	4	5327498	5325520	5304826	5289815	5275787	5131900	21	4847537	5327498	4868913	50.34	50.55	4847537	4847537	4847537	4847537	4417422.7	4833483.5	1	1	1	1	1	1	4847537	0	0	0	4	15 + 5 part	469731	99.556	1.002	0.00	0.97	0.47	4847537	4857767	4847537	4847537	4847537	4847537	4410818.0	4826256.7	1	1	1	1
ecoli_R941.90.fq.seed2.ont	44	40	29	19	16	8	5812513	5809747	5783617	5711917	5674162	5378882	44	4847193	5812513	4868913	49.24	50.55	4847193	4847193	65417	4847193	4052072.7	4837368.2	1	1	6	1	1	1	4847193	0	0	0	4	38 + 5 part	955090	99.556	1.002	0.00	0.91	6.77	4847193	4857423	4847193	4847193	-	4847193	4042191.2	4825571.7	1	1	-	1
ecoli_R941.90.fq.seed3.ngs	25	21	11	9	8	4	5382845	5380244	5347982	5334806	5316250	5164213	25	4847557	5382845	4868913	50.31	50.55	4847557	4847557	4847557	4847557	4373984.3	4835674.7	1	1	1	1	1	1	4847557	0	0	0	3	19 + 5 part	519318	99.556	1.003	0.00	1.40	0.78	4847557	4863527	4847557	4847557	4847557	4847557	4365502.3	4826297.5	1	1	1	1
ecoli_R941.90.fq.seed3.ont	50	47	32	26	8	4	5685971	5684356	5638119	5592056	5316045	5163902	50	4847226	5685971	4868913	49.76	50.55	4847226	4847226	66148	4847226	4141036.9	4835949.2	1	1	4	1	1	1	4847226	0	0	0	3	44 + 5 part	822771	99.556	1.003	0.00	1.38	6.62	4847221	4863195	4847221	4847221	-	4847221	4132199.2	4825628.4	1	1	-	1
ecoli_R941.90.fq.seed4.ngs	22	21	13	13	9	4	5376556	5375721	5350121	5350121	5284619	5107041	22	4847563	5376556	4868913	50.36	50.55	4847563	4847563	4847563	4847563	4376419.8	4832714.5	1	1	1	1	1	1	4847563	0	0	0	2	14 + 7 part	515487	99.560	1.003	0.00	1.07	0.68	4847563	4861069	4847563	4847563	4847563	4847563	4370619.1	4826309.0	1	1	1	1
ecoli_R941.90.fq.seed4.ont	47	45	30	24	14	6	5743189	5741757	5700906	5660108	5516467	5214408	47	4847217	5743189	4868913	49.88	50.55	4847217	4847217	50807	4847217	4098614.2	4834573.1	1	1	6	1	1	1	4847217	0	0	0	2	39 + 7 part	882467	99.560	1.003	0.00	1.11	6.93	4847215	4860720	4847215	4847215	-	4847215	4091020.6	4825616.1	1	1	-	1
ecoli_R941.90.fq.seed5.ngs	26	24	16	13	10	4	5407089	5405449	5383636	5366348	5310378	5101812	26	4847532	5407089	4868913	50.33	50.55	4847532	4847532	104334	4847532	4351631.7	4832631.0	1	1	2	1	1	1	4847532	0	0	0	2	19 + 6 part	548504	99.556	1.002	0.00	0.89	0.60	4847532	4858585	4847532	4847532	-	4847532	4345883.0	4826246.8	1	1	-	1
ecoli_R941.90.fq.seed5.ont	48	46	32	25	15	5	5779725	5778084	5742491	5697886	5531027	5192126	48	4847203	5779725	4868913	49.50	50.55	4847203	4847203	46155	4847203	4073071.4	4835007.8	1	1	6	1	1	1	4847203	0	0	0	2	41 + 6 part	921469	99.556	1.002	0.00	0.91	6.63	4847203	4858256	4847203	4847203	-	4847203	4065139.2	4825591.8	1	1	-	1
ecoli_simplex.100.fq.seed1.ngs	14	14	9	7	7	5	5344567	5344567	5328071	5309752	5309752	5229761	14	4847549	5344567	4868913	50.38	50.55	4847549	4847549	4847549	4847549	4405027.3	4835363.3	1	1	1	1	1	1	4847549	0	0	0	2	10 + 3 part	487608	99.556	1.002	0.00	0.86	0.62	4847549	4856959	4847549	4847549	4847549	4847549	4396752.7	4826280.4	1	1	1	1
ecoli_simplex.100.fq.seed1.ont	15	15	9	7	7	5	5349159	5349159	5328013	5309695	5309695	5229705	15	4847516	5349159	4868913	50.37	50.55	4847516	4847516	4847516	4847516	4401189.0	4835301.0	1	1	1	1	1	1	4847516	0	0	0	2	11 + 3 part	492233	99.556	1.002	0.00	1.34	0.51	4847516	4856926	4847516	4847516	4847516	4847516	4392918.5	4826214.7	1	1	1	1
ecoli_simplex.100.fq.seed2.ngs	14	14	9	8	7	5	5352848	5352848	5336349	5327150	5310605	5230608	14	4847549	5352848	4868913	50.39	50.55	4847549	4847549	4847549	4847549	4398284.3	4835442.1	1	1	1	1	1	1	4847549	0	0	0	2	10 + 3 part	495889	99.560	1.002	0.00	0.91	0.47	4847549	4856959	4847549	4847549	4847549	4847549	4389950.8	4826280.4	1	1	1	1
ecoli_simplex.100.fq.seed2.ont	14	14	9	8	7	5	5352805	5352805	5336297	5327098	5310553	5230558	14	4847514	5352805	4868913	50.39	50.55	4847514	4847514	4847514	4847514	4398255.4	4835371.5	1	1	1	1	1	1	4847514	0	0	0	2	10 + 3 part	495881	99.560	1.002	0.00	1.32	0.64	4847514	4856924	4847514	4847514	4847514	4847514	4389922.7	4826210.7	1	1	1	1
ecoli_simplex.100.fq.seed3.ngs	15	15	9	6	6	4	5296095	5296095	5278534	5258708	5258708	5178719	15	4847550	5296095	4868913	50.35	50.55	4847550	4847550	4847550	4847550	4446192.2	4836286.1	1	1	1	1	1	1	4847550	0	0	0	2	11 + 3 part	439135	99.556	1.002	0.00	0.84	0.58	4847550	4856960	4847550	4847550	4847550	4847550	4436995.4	4826282.4	1	1	1	1
ecoli_simplex.100.fq.seed3.ont	15	15	9	6	6	4	5296059	5296059	5278499	5258673	5258673	5178685	15	4847512	5296059	4868913	50.34	50.55	4847512	4847512	4847512	4847512	4446152.6	4836210.2	1	1	1	1	1	1	4847512	0	0	0	2	11 + 3 part	439137	99.556	1.002	0.00	1.24	0.62	4847512	4856922	4847512	4847512	4847512	4847512	4436956.0	4826206.7	1	1	1	1
ecoli_simplex.100.fq.seed4.ngs	14	14	9	8	7	5	5352704	5352704	5336226	5327223	5310584	5230595	14	4847545	5352704	4868913	50.39	50.55	4847545	4847545	4847545	4847545	4398395.8	4835434.6	1	1	1	1	1	1	4847545	0	0	0	2	10 + 3 part	495749	99.556	1.002	0.00	0.91	0.45	4847545	4856955	4847545	4847545	4847545	4847545	4390061.7	4826272.5	1	1	1	1
ecoli_simplex.100.fq.seed4.ont	15	15	10	8	7	5	5360113	5360113	5343634	5327194	5310556	5230567	15	4847519	5360113	4868913	50.38	50.55	4847519	4847519	4847519	4847519	4392279.0	4835393.8	1	1	1	1	1	1	4847519	0	0	0	2	11 + 3 part	503184	99.556	1.002	0.00	1.38	0.60	4847519	4856929	4847519	4847519	4847519	4847519	4383946.5	4826220.7	1	1	1	1
ecoli_simplex.100.fq.seed5.ngs	15	15	9	7	7	5	5346360	5346360	5328154	5309834	5309834	5229844	15	4847563	5346360	4868913	50.38	50.55	4847563	4847563	4847563	4847563	4403577.6	4835393.7	1	1	1	1	1	1	4847563	0	0	0	2	11 + 3 part	489387	99.556	1.002	0.00	0.86	0.51	4847563	4856973	4847563	4847563	4847563	4847563	4395303.6	4826308.3	1	1	1	1
ecoli_simplex.100.fq.seed5.ont	15	15	9	7	7	5	5346961	5346961	5328416	5310094	5310094	5230104	15	4847522	5346961	4868913	50.38	50.55	4847522	4847522	4847522	4847522	4403015.7	4835320.2	1	1	1	1	1	1	4847522	0	0	0	2	11 + 3 part	490029	99.556	1.002	0.00	1.28	0.58	4847522	4856932	4847522	4847522	4847522	4847522	4394735.2	4826226.7	1	1	1	1
