Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
ab1_R941.40.fq.seed3.ngs	6	5	3	3	2	2	4187416	4186562	4182670	4182670	4172435	4172435	6	3896776	4187416	3896718	38.95	38.95	3896776	3896776	3896776	3896776	3644482.6	3916363.7	1	1	1	1	0	0	0	0	0	0	0	3 + 1 part	285539	100.000	1.001	0.00	0.13	0.49	3896737	3901838	3896737	3896737	3896737	3896737	3626239.3	3896759.3	1	1	1	1
ab1_R941.40.fq.seed3.ont	6	5	3	3	2	2	4187493	4186639	4182747	4182747	4172286	4172286	6	3896644	4187493	3896718	38.95	38.95	3896644	3896644	3896644	3896644	3644168.8	3916098.5	1	1	1	1	0	0	0	0	0	0	0	3 + 1 part	285748	100.000	1.001	0.00	0.26	9.64	3896605	3901706	3896605	3896605	3896605	3896605	3625926.9	3896495.3	1	1	1	1
ab1_R941.40.fq.seed4.ngs	5	4	3	3	2	2	4185645	4184842	4183237	4183237	4172448	4172448	5	3896786	4185645	3896718	38.95	38.95	3896786	3896786	3896786	3896786	3646045.1	3916385.6	1	1	1	1	2	1	3896786	0	0	0	0	3 + 1 part	286307	99.995	1.001	0.02	0.05	0.49	3893985	3899090	3893985	3893985	3893985	3893985	3622651.3	3891257.3	1	1	1	1
ab1_R941.40.fq.seed4.ont	5	4	3	3	2	2	4185451	4184648	4183043	4183043	4172282	4172282	5	3896641	4185451	3896718	38.95	38.95	3896641	3896641	3896641	3896641	3645941.2	3916092.5	1	1	1	1	2	1	3896641	0	0	0	0	3 + 1 part	286258	99.995	1.001	0.00	0.33	9.26	3893840	3898945	3893840	3893840	3893840	3893840	3622549.4	3890967.5	1	1	1	1
ab1_R941.40.fq.seed5.ngs	4	3	2	2	2	2	4179026	4178503	4174890	4174890	4174890	4174890	4	3899234	4179026	3896718	38.97	38.95	3899234	3899234	3899234	3899234	3656360.4	3921255.1	1	1	1	1	1	1	3899234	0	0	0	0	1 + 1 part	273627	100.000	1.001	0.00	0.87	0.46	3893909	3900074	3893909	3893909	3893909	3893909	3628249.0	3891107.0	1	1	1	1
ab1_R941.40.fq.seed5.ont	5	4	3	2	2	2	4185823	4185300	4181687	4174861	4174861	4174861	5	3899226	4185823	3896718	38.96	38.95	3899226	3899226	3899226	3899226	3650416.7	3921248.1	1	1	1	1	1	1	3899226	0	0	0	0	2 + 1 part	280432	100.000	1.001	0.00	1.00	9.10	3893901	3900066	3893901	3893901	3893901	3893901	3622342.5	3891091.1	1	1	1	1
ab1_R941.50.fq.seed1.ngs	4	4	3	3	2	2	4186545	4186545	4183278	4183278	4172490	4172490	4	3896831	4186545	3896718	38.95	38.95	3896831	3896831	3896831	3896831	3645346.4	3916477.1	1	1	1	1	0	0	0	0	0	0	0	2 + 1 part	287162	100.000	1.001	0.00	0.00	0.51	3896792	3899344	3896792	3896792	3896792	3896792	3627094.5	3896867.7	1	1	1	1
ab1_R941.50.fq.seed1.ont	6	6	3	3	2	2	4191676	4191676	4183102	4183102	4172324	4172324	6	3896681	4191676	3896718	38.96	38.95	3896681	3896681	3896681	3896681	3640606.5	3916178.5	1	1	1	1	0	0	0	0	0	0	0	4 + 1 part	292443	100.000	1.001	0.00	0.05	7.54	3896640	3899192	3896640	3896640	3896640	3896640	3622372.0	3896563.7	1	1	1	1
ab1_R941.50.fq.seed2.ngs	5	4	3	3	2	2	4191434	4190757	4187144	4187144	4175882	4175882	5	3900215	4191434	3896718	38.96	38.95	3900215	3900215	3900215	3900215	3647393.6	3923252.8	1	1	1	1	1	1	3900215	0	0	0	0	3 + 1 part	288667	100.000	1.000	0.12	0.08	0.69	3895920	3898472	3895920	3895920	3895920	3895920	3621242.6	3895123.8	1	1	1	1
ab1_R941.50.fq.seed2.ont	5	4	3	3	2	2	4191228	4190551	4186938	4186938	4175696	4175696	5	3900047	4191228	3896718	38.96	38.95	3900047	3900047	3900047	3900047	3647257.8	3922913.8	1	1	1	1	1	1	3900047	0	0	0	0	3 + 1 part	288629	100.000	1.000	0.00	0.23	8.08	3895744	3898296	3895744	3895744	3895744	3895744	3621093.3	3894771.9	1	1	1	1
ab1_R941.50.fq.seed3.ngs	4	4	3	3	2	2	4186350	4186350	4183219	4183219	4172432	4172432	4	3896776	4186350	3896718	38.95	38.95	3896776	3896776	3896776	3896776	3645413.2	3916366.4	1	1	1	1	0	0	0	1	0	0	0	1 + 1 part	283891	100.000	1.001	0.00	0.67	0.41	3896737	3902384	3896737	3896737	3896737	3896737	3627163.4	3896760.1	1	1	1	1
ab1_R941.50.fq.seed3.ont	5	4	3	3	2	2	4186886	4186207	4183076	4183076	4172296	4172296	5	3896658	4186886	3896718	38.95	38.95	3896658	3896658	3896658	3896658	3644724.6	3916128.0	1	1	1	1	0	0	0	1	0	0	0	2 + 1 part	284545	100.000	1.001	0.00	0.82	8.28	3896619	3902266	3896619	3896619	3896619	3896619	3626479.4	3896524.1	1	1	1	1
ab1_R941.50.fq.seed4.ngs	5	4	3	3	2	2	4189669	4189066	4185448	4185448	4174660	4174660	5	3898998	4189669	3896718	38.96	38.95	3898998	3898998	3898998	3898998	3646661.5	3920813.6	1	1	1	1	1	1	3898998	0	0	0	0	2 + 1 part	287516	100.000	1.000	0.00	0.44	0.56	3893405	3896560	3893405	3893405	3893405	3893405	3618092.4	3890096.6	1	1	1	1
ab1_R941.50.fq.seed4.ont	5	4	3	3	2	2	4189494	4188891	4185273	4185273	4174493	4174493	5	3898855	4189494	3896718	38.96	38.95	3898855	3898855	3898855	3898855	3646544.5	3920524.0	1	1	1	1	1	1	3898855	0	0	0	0	2 + 1 part	287484	100.000	1.000	0.00	0.51	8.39	3893262	3896417	3893262	3893262	3893262	3893262	3617977.7	3889810.8	1	1	1	1
ab1_R941.50.fq.seed5.ngs	5	4	3	2	2	2	4186727	4186060	4182440	4175017	4175017	4175017	5	3899359	4186727	3896718	38.96	38.95	3899359	3899359	3899359	3899359	3649881.3	3921519.7	1	1	1	1	1	1	3899359	0	0	0	0	3 + 1 part	284816	100.000	1.000	0.00	0.31	0.46	3894028	3896580	3894028	3894028	3894028	3894028	3621793.5	3891341.5	1	1	1	1
ab1_R941.50.fq.seed5.ont	6	5	4	2	2	2	4193600	4192933	4189313	4174863	4174863	4174863	6	3899226	4193600	3896718	38.95	38.95	3899226	3899226	3899226	3899226	3643661.1	3921263.3	1	1	1	1	1	1	3899226	0	0	0	0	4 + 1 part	291822	100.000	1.000	0.00	0.41	7.34	3893895	3896447	3893895	3893895	3893895	3893895	3615610.6	3891075.7	1	1	1	1
ab1_R941.60.fq.seed1.ngs	4	4	3	3	2	2	4185345	4185345	4183237	4183237	4172449	4172449	4	3896784	4185345	3896718	38.94	38.95	3896784	3896784	3896784	3896784	3646303.4	3916382.3	1	1	1	1	0	0	0	0	0	0	0	2 + 1 part	286009	100.000	1.001	0.00	0.05	0.41	3896738	3899290	3896738	3896738	3896738	3896738	3628033.9	3896759.7	1	1	1	1
ab1_R941.60.fq.seed1.ont	7	6	3	3	2	2	4191345	4190465	4183050	4183050	4172267	4172267	7	3896624	4191345	3896718	38.96	38.95	3896624	3896624	3896624	3896624	3640786.8	3916063.1	1	1	1	1	0	0	0	0	0	0	0	5 + 1 part	292169	100.000	1.001	0.00	0.00	7.21	3896578	3899130	3896578	3896578	3896578	3896578	3622542.8	3896439.7	1	1	1	1
ab1_R941.60.fq.seed2.ngs	5	4	3	3	2	2	4193094	4192424	4188808	4188808	4177535	4177535	5	3901866	4193094	3896718	38.96	38.95	3901866	3901866	3901866	3901866	3649022.0	3926558.8	1	1	1	1	0	0	0	1	0	0	0	2 + 2 part	292548	100.000	1.001	0.00	0.03	0.51	3897324	3900546	3897324	3897324	3897324	3897324	3622418.5	3897931.9	1	1	1	1
ab1_R941.60.fq.seed2.ont	5	4	3	3	2	2	4192903	4192233	4188617	4188617	4177361	4177361	5	3901720	4192903	3896718	38.96	38.95	3901720	3901720	3901720	3901720	3648912.7	3926262.3	1	1	1	1	0	0	0	1	0	0	0	2 + 2 part	292503	100.000	1.001	0.00	0.08	7.36	3897178	3900400	3897178	3897178	3897178	3897178	3622312.1	3897639.8	1	1	1	1
ab1_R941.60.fq.seed3.ngs	4	4	3	3	2	2	4191380	4191380	4188270	4188270	4177484	4177484	4	3901818	4191380	3896718	38.96	38.95	3901818	3901818	3901818	3901818	3650421.0	3926458.5	1	1	1	1	1	1	3901818	0	0	0	0	2 + 1 part	287010	100.000	1.002	0.00	0.03	0.44	2872562	3904331	2872562	2872562	1029217	1029217	2221441.8	2389422.7	1	1	2	2
ab1_R941.60.fq.seed3.ont	6	5	3	3	2	2	4194512	4193840	4188075	4188075	4177310	4177310	6	3901662	4194512	3896718	38.96	38.95	3901662	3901662	3901662	3901662	3647404.3	3926145.3	1	1	1	1	1	1	3901662	0	0	0	0	4 + 1 part	290298	100.000	1.002	0.00	0.00	7.56	2872449	3904175	2872449	2872449	1029174	1029174	2219607.2	2389233.4	1	1	2	2
ab1_R941.60.fq.seed4.ngs	5	4	3	3	2	2	4191168	4190499	4186884	4186884	4176093	4176093	5	3900416	4191168	3896718	38.96	38.95	3900416	3900416	3900416	3900416	3647998.1	3923653.9	1	1	1	1	1	1	3900416	0	0	0	0	1 + 1 part	283916	100.000	1.003	0.00	0.64	0.59	3900374	3907210	3900374	3900374	3900374	3900374	3629760.8	3904038.6	1	1	1	1
ab1_R941.60.fq.seed4.ont	5	4	3	3	2	2	4190991	4190322	4186707	4186707	4175917	4175917	5	3900266	4190991	3896718	38.96	38.95	3900266	3900266	3900266	3900266	3647869.5	3923349.9	1	1	1	1	1	1	3900266	0	0	0	0	1 + 1 part	283889	100.000	1.003	0.00	0.84	7.42	3900224	3907060	3900224	3900224	3900224	3900224	3629634.9	3903738.3	1	1	1	1
ab1_R941.60.fq.seed5.ngs	4	4	3	3	2	2	4186462	4186462	4183054	4183054	4172443	4172443	4	3896785	4186462	3896718	38.95	38.95	3896785	3896785	3896785	3896785	3645332.2	3916384.2	1	1	1	1	0	0	0	0	0	0	0	2 + 1 part	287125	100.000	1.001	0.00	0.00	0.41	3896746	3899298	3896746	3896746	3896746	3896746	3627080.8	3896775.7	1	1	1	1
ab1_R941.60.fq.seed5.ont	7	6	5	4	3	2	4221059	4220393	4216985	4209953	4199342	4172280	7	3896647	4221059	3896718	39.00	38.95	3896647	3896647	3896647	3896647	3615381.3	3916305.4	1	1	1	1	0	0	0	0	0	0	0	5 + 1 part	321860	100.000	1.001	0.00	0.10	6.67	3896608	3899160	3896608	3896608	3896608	3896608	3597097.4	3896499.7	1	1	1	1
ab1_R941.70.fq.seed1.ngs	6	4	3	3	2	2	4187935	4186568	4182954	4182954	4172166	4172166	6	3896507	4187935	3896718	38.95	38.95	3896507	3896507	3896507	3896507	3643534.4	3915830.0	1	1	1	1	0	0	0	0	0	0	0	1 + 1 part	283895	99.993	1.002	0.00	0.79	0.46	3896468	3904001	3896468	3896468	3896468	3896468	3625291.1	3896223.3	1	1	1	1
ab1_R941.70.fq.seed1.ont	8	6	3	3	2	2	4193051	4191684	4182757	4182757	4171969	4171969	8	3896337	4193051	3896718	38.97	38.95	3896337	3896337	3896337	3896337	3638772.8	3915489.9	1	1	1	1	0	0	0	0	0	0	0	3 + 1 part	289181	99.993	1.002	0.00	0.64	6.94	3896298	3903831	3896298	3896298	3896298	3896298	3620551.9	3895883.3	1	1	1	1
ab1_R941.70.fq.seed2.ngs	5	4	3	3	2	2	4191269	4190598	4186983	4186983	4175721	4175721	5	3900053	4191269	3896718	38.96	38.95	3900053	3900053	3900053	3900053	3647235.9	3922928.6	1	1	1	1	1	1	3900053	0	0	0	0	1 + 1 part	284378	100.000	1.001	0.00	1.13	0.77	3895283	3902121	3895283	3895283	3895283	3895283	3620204.2	3893853.7	1	1	1	1
ab1_R941.70.fq.seed2.ont	7	6	5	5	3	2	4249383	4248712	4245097	4245097	4220467	4175544	7	3899899	4249383	3896718	39.09	38.95	3899899	3899899	3899899	3899899	3597588.1	3923180.9	1	1	1	1	1	1	3899899	0	0	0	0	3 + 1 part	342646	100.000	1.001	0.00	1.20	7.00	3895129	3901967	3895129	3895129	3895129	3895129	3570412.4	3893545.8	1	1	1	1
ab1_R941.70.fq.seed3.ngs	4	4	3	3	2	2	4185858	4185858	4183222	4183222	4172441	4172441	4	3896784	4185858	3896718	38.95	38.95	3896784	3896784	3896784	3896784	3645856.0	3916381.8	1	1	1	1	1	1	3896784	0	0	0	0	2 + 1 part	286522	99.929	1.001	0.00	0.00	0.49	3893984	3899092	3893984	3893984	3893984	3893984	3622465.1	3891255.3	1	1	1	1
ab1_R941.70.fq.seed3.ont	7	6	4	4	3	2	4233110	4232375	4227084	4227084	4216314	4172262	7	3896628	4233110	3896718	39.07	38.95	3896628	3896628	3896628	3896628	3605329.2	3916566.4	1	1	1	1	1	1	3896628	0	0	0	0	5 + 1 part	333930	99.995	1.001	0.00	0.05	7.00	3893828	3898936	3893828	3893828	3893828	3893828	3581742.4	3890943.5	1	1	1	1
ab1_R941.70.fq.seed4.ngs	5	4	3	3	2	2	4186903	4186044	4183249	4183249	4172461	4172461	5	3896802	4186903	3896718	38.95	38.95	3896802	3896802	3896802	3896802	3644980.2	3916418.5	1	1	1	1	0	0	0	0	0	0	0	3 + 1 part	287549	100.000	1.001	0.00	0.00	0.69	3896763	3899315	3896763	3896763	3896763	3896763	3626730.4	3896809.7	1	1	1	1
ab1_R941.70.fq.seed4.ont	6	5	3	3	2	2	4190316	4189457	4183063	4183063	4172274	4172274	6	3896638	4190316	3896718	38.96	38.95	3896638	3896638	3896638	3896638	3641706.5	3916090.6	1	1	1	1	0	0	0	0	0	0	0	4 + 1 part	291126	100.000	1.001	0.00	0.00	6.80	3896599	3899151	3896599	3896599	3896599	3896599	3623471.4	3896481.7	1	1	1	1
ab1_R941.70.fq.seed5.ngs	4	4	3	3	2	2	4185884	4185884	4182471	4182471	4172456	4172456	4	3896790	4185884	3896718	38.95	38.95	3896790	3896790	3896790	3896790	3645843.0	3916392.2	1	1	1	1	0	0	0	0	0	0	0	2 + 1 part	286542	100.000	1.001	0.00	0.00	0.49	3896751	3899303	3896751	3896751	3896751	3896751	3627590.9	3896785.7	1	1	1	1
ab1_R941.70.fq.seed5.ont	7	6	5	4	3	2	4223114	4222448	4219035	4211968	4201962	4172289	7	3896644	4223114	3896718	39.01	38.95	3896644	3896644	3896644	3896644	3613650.3	3916336.1	1	1	1	1	0	0	0	0	0	0	0	5 + 1 part	323918	100.000	1.001	0.00	0.03	6.87	3896605	3899157	3896605	3896605	3896605	3896605	3595341.5	3896493.7	1	1	1	1
ab1_R941.80.fq.seed1.ngs	4	4	3	3	2	2	4186606	4186606	4183238	4183238	4172450	4172450	4	3896791	4186606	3896718	38.95	38.95	3896791	3896791	3896791	3896791	3645219.0	3916397.3	1	1	1	1	0	0	0	0	0	0	0	2 + 1 part	287263	100.000	1.001	0.00	0.00	0.49	3896749	3899301	3896749	3896749	3896749	3896749	3626961.6	3896781.7	1	1	1	1
ab1_R941.80.fq.seed1.ont	6	6	3	3	2	2	4192514	4192514	4183034	4183034	4172246	4172246	6	3896613	4192514	3896718	38.97	38.95	3896613	3896613	3896613	3896613	3639752.4	3916042.4	1	1	1	1	0	0	0	0	0	0	0	4 + 1 part	293349	100.000	1.001	0.00	0.05	6.62	3896571	3899123	3896571	3896571	3896571	3896571	3621519.7	3896425.7	1	1	1	1
ab1_R941.80.fq.seed2.ngs	5	4	3	3	2	2	4190072	4189403	4185784	4185784	4174518	4174518	5	3899134	4190072	3896718	38.96	38.95	3899134	3899134	3899134	3899134	3646529.9	3921049.1	1	1	1	1	1	1	3899134	0	0	0	0	2 + 1 part	287991	100.000	1.000	0.00	0.28	0.31	3893387	3896334	3893387	3893387	3893387	3893387	3617710.6	3890060.3	1	1	1	1
ab1_R941.80.fq.seed2.ont	7	6	5	5	3	2	4248246	4247577	4243958	4243958	4219324	4174340	7	3898978	4248246	3896718	39.09	38.95	3898978	3898978	3898978	3898978	3596824.8	3921299.0	1	1	1	1	1	1	3898978	0	0	0	0	4 + 1 part	346321	100.000	1.000	0.00	0.33	6.21	3893231	3896178	3893231	3893231	3893231	3893231	3567885.0	3889748.6	1	1	1	1
ab1_R941.80.fq.seed3.ngs	5	4	3	3	2	2	4186294	4185437	4183222	4183222	4172434	4172434	5	3896777	4186294	3896718	38.95	38.95	3896777	3896777	3896777	3896777	3645463.0	3916367.5	1	1	1	1	2	1	3896777	0	0	0	0	1 + 1 part	283893	99.995	1.001	0.00	0.21	0.36	3893982	3902158	3893982	3893982	3893982	3893982	3622085.4	3891252.7	1	1	1	1
ab1_R941.80.fq.seed3.ont	7	6	4	4	3	2	4227214	4226356	4221487	4221487	4210705	4172254	7	3896621	4227214	3896718	39.07	38.95	3896621	3896621	3896621	3896621	3610235.1	3916433.3	1	1	1	1	2	1	3896621	0	0	0	0	3 + 1 part	324968	99.995	1.001	0.00	0.18	6.56	3893826	3902004	3893826	3893826	3893826	3893826	3586735.8	3890940.9	1	1	1	1
ab1_R941.80.fq.seed4.ngs	6	4	3	3	2	2	4188318	4186854	4183234	4183234	4172446	4172446	6	3896787	4188318	3896718	38.95	38.95	3896787	3896787	3896787	3896787	3643722.2	3916390.0	1	1	1	1	0	0	0	0	0	0	0	1 + 2 part	285763	100.000	1.001	0.00	0.46	0.54	3896740	3902508	3896740	3896740	3896740	3896740	3625463.3	3896764.7	1	1	1	1
ab1_R941.80.fq.seed4.ont	7	5	3	3	2	2	4191137	4189673	4183011	4183011	4172256	4172256	7	3896619	4191137	3896718	38.96	38.95	3896619	3896619	3896619	3896619	3640958.2	3916053.1	1	1	1	1	0	0	0	0	0	0	0	2 + 2 part	288750	100.000	1.001	0.00	0.41	6.53	3896572	3902340	3896572	3896572	3896572	3896572	3622712.4	3896428.7	1	1	1	1
ab1_R941.80.fq.seed5.ngs	6	5	3	3	2	2	4189645	4188991	4183089	4183089	4172301	4172301	6	3896646	4189645	3896718	38.95	38.95	3896646	3896646	3896646	3896646	3642306.3	3916108.4	1	1	1	1	0	0	0	0	0	0	0	2 + 1 part	287246	100.000	1.001	0.00	0.13	0.36	3896607	3902360	3896607	3896607	3896607	3896607	3624068.3	3896499.4	1	1	1	1
ab1_R941.80.fq.seed5.ont	9	8	6	4	3	2	4235458	4234804	4228902	4212707	4201941	4172259	9	3896631	4235458	3896718	39.01	38.95	3896631	3896631	3896631	3896631	3603117.6	3916335.1	1	1	1	1	0	0	0	0	0	0	0	5 + 1 part	333074	100.000	1.001	0.00	0.21	6.51	3896592	3902345	3896592	3896592	3896592	3896592	3584840.8	3896469.4	1	1	1	1
ab1_R941.90.fq.seed1.ngs	5	4	3	3	2	2	4186942	4186084	4183226	4183226	4172438	4172438	5	3896783	4186942	3896718	38.95	38.95	3896783	3896783	3896783	3896783	3644910.5	3916380.1	1	1	1	1	2	1	3896783	0	0	0	0	2 + 1 part	286749	99.995	1.001	0.00	0.05	0.44	3893988	3899951	3893988	3893988	3893988	3893988	3621534.8	3891263.4	1	1	1	1
ab1_R941.90.fq.seed1.ont	8	7	4	3	2	2	4199516	4198658	4190484	4183039	4172251	4172251	8	3896618	4199516	3896718	38.96	38.95	3896618	3896618	3896618	3896618	3633704.6	3916064.9	1	1	1	1	2	1	3896618	0	0	0	0	5 + 1 part	299488	99.995	1.001	0.00	0.08	6.13	3893823	3899786	3893823	3893823	3893823	3893823	3610385.4	3890933.7	1	1	1	1
ab1_R941.90.fq.seed2.ngs	4	4	3	3	2	2	4186099	4186099	4183236	4183236	4172450	4172450	4	3896783	4186099	3896718	38.95	38.95	3896783	3896783	3896783	3896783	3645645.9	3916381.6	1	1	1	1	2	1	3896783	0	0	0	0	2 + 1 part	286764	99.995	1.001	0.00	0.00	0.49	3893988	3899093	3893988	3893988	3893988	3893988	3622264.0	3891263.3	1	1	1	1
ab1_R941.90.fq.seed2.ont	6	5	4	4	3	2	4231661	4230794	4227931	4227931	4217150	4172260	6	3896620	4231661	3896718	39.09	38.95	3896620	3896620	3896620	3896620	3606566.1	3916569.1	1	1	1	1	2	1	3896620	0	0	0	0	4 + 1 part	332489	99.995	1.001	0.00	0.08	5.80	3893825	3898930	3893825	3893825	3893825	3893825	3582963.3	3890937.5	1	1	1	1
ab1_R941.90.fq.seed3.ngs	4	4	3	3	2	2	4185144	4185144	4183215	4183215	4172439	4172439	4	3896783	4185144	3896718	38.94	38.95	3896783	3896783	3896783	3896783	3646475.2	3916378.8	1	1	1	1	1	1	3896783	0	0	0	0	2 + 1 part	285809	99.995	1.001	0.00	0.00	0.49	3893984	3899086	3893984	3893984	3893984	3893984	3623083.1	3891255.3	1	1	1	1
ab1_R941.90.fq.seed3.ont	9	8	4	4	3	3	4246597	4245715	4234524	4234524	4223752	4223752	9	3896620	4246597	3896718	39.11	38.95	3896620	3896620	3896620	3896620	3594035.9	3916737.6	1	1	1	1	1	1	3896620	0	0	0	0	7 + 1 part	347425	99.995	1.001	0.00	0.03	6.57	3893821	3898923	3893821	3893821	3893821	3893821	3570354.1	3890929.5	1	1	1	1
ab1_R941.90.fq.seed4.ngs	5	4	3	3	2	2	4186914	4186054	4183251	4183251	4172463	4172463	5	3896796	4186914	3896718	38.95	38.95	3896796	3896796	3896796	3896796	3644960.5	3916407.7	1	1	1	1	2	1	3896796	0	0	0	0	2 + 1 part	286706	99.995	1.001	0.00	0.15	0.54	3894001	3899966	3894001	3894001	3894001	3894001	3621583.2	3891289.4	1	1	1	1
ab1_R941.90.fq.seed4.ont	8	7	4	3	2	2	4200363	4199503	4191397	4183010	4172259	4172259	8	3896620	4200363	3896718	38.96	38.95	3896620	3896620	3896620	3896620	3632979.6	3916073.3	1	1	1	1	2	1	3896620	0	0	0	0	5 + 1 part	300331	99.995	1.001	0.00	0.18	6.21	3893825	3899790	3893825	3893825	3893825	3893825	3609661.1	3890937.7	1	1	1	1
ab1_R941.90.fq.seed5.ngs	5	4	3	3	2	2	4187233	4186579	4183219	4183219	4172429	4172429	5	3896773	4187233	3896718	38.95	38.95	3896773	3896773	3896773	3896773	3644639.4	3916360.9	1	1	1	1	0	0	0	0	0	0	0	1 + 2 part	285038	100.000	1.001	0.00	0.31	0.51	3896734	3902156	3896734	3896734	3896734	3896734	3626391.9	3896753.0	1	1	1	1
ab1_R941.90.fq.seed5.ont	8	7	6	4	3	2	4232937	4232283	4228923	4212498	4201728	4172227	8	3896595	4232937	3896718	39.00	38.95	3896595	3896595	3896595	3896595	3605194.5	3916260.1	1	1	1	1	0	0	0	0	0	0	0	4 + 2 part	330920	100.000	1.001	0.00	0.46	6.64	3896556	3901978	3896556	3896556	3896556	3896556	3586909.2	3896397.0	1	1	1	1
ab1_simplex.100.fq.seed1.ngs	5	4	3	3	2	2	4186493	4185804	4183223	4183223	4172435	4172435	5	3896776	4186493	3896718	38.95	38.95	3896776	3896776	3896776	3896776	3645288.5	3916366.2	1	1	1	1	1	1	2581	0	0	0	0	1 + 1 part	283895	99.853	1.002	0.00	0.10	0.36	3891000	3896822	3891000	3891000	3891000	3891000	3616366.2	3885293.2	1	1	1	1
ab1_simplex.100.fq.seed1.ont	6	5	4	4	2	2	4203469	4202780	4200199	4200199	4172453	4172453	6	3896797	4203469	3896718	38.97	38.95	3896797	3896797	3896797	3896797	3630673.7	3916481.6	1	1	1	1	1	1	2581	0	0	0	0	2 + 1 part	300850	99.853	1.002	0.00	1.05	1.05	3891021	3896843	3891021	3891021	3891021	3891021	3601800.2	3885335.1	1	1	1	1
ab1_simplex.100.fq.seed2.ngs	5	4	3	3	2	2	4187078	4186421	4183226	4183226	4172438	4172438	5	3896779	4187078	3896718	38.95	38.95	3896779	3896779	3896779	3896779	3644785.6	3916373.1	1	1	1	1	2	1	3896779	0	0	0	0	2 + 2 part	286487	99.995	1.001	0.00	0.05	0.49	3893984	3900349	3893984	3893984	3893984	3893984	3621410.0	3891255.7	1	1	1	1
ab1_simplex.100.fq.seed2.ont	5	4	3	3	2	2	4187085	4186428	4183233	4183233	4172445	4172445	5	3896785	4187085	3896718	38.95	38.95	3896785	3896785	3896785	3896785	3644790.8	3916385.2	1	1	1	1	2	1	3896785	0	0	0	0	2 + 2 part	286488	99.995	1.001	0.00	0.90	0.90	3893990	3900355	3893990	3893990	3893990	3893990	3621415.1	3891267.7	1	1	1	1
ab1_simplex.100.fq.seed3.ngs	6	5	3	3	2	2	4189370	4188734	4183228	4183228	4172440	4172440	6	3896777	4189370	3896718	38.95	38.95	3896777	3896777	3896777	3896777	3642789.6	3916371.0	1	1	1	1	2	1	3896777	0	0	0	0	2 + 2 part	287266	99.995	1.001	0.00	0.00	0.49	3893982	3901862	3893982	3893982	3893982	3893982	3619425.8	3891252.5	1	1	1	1
ab1_simplex.100.fq.seed3.ont	6	5	3	3	2	2	4189396	4188760	4183254	4183254	4172467	4172467	6	3896804	4189396	3896718	38.95	38.95	3896804	3896804	3896804	3896804	3642817.2	3916425.0	1	1	1	1	2	1	3896804	0	0	0	0	2 + 2 part	287265	99.995	1.001	0.00	0.85	1.28	3894009	3901889	3894009	3894009	3894009	3894009	3619453.5	3891306.5	1	1	1	1
ab1_simplex.100.fq.seed4.ngs	5	4	3	3	2	2	4186923	4186102	4183229	4183229	4172441	4172441	5	3896782	4186923	3896718	38.95	38.95	3896782	3896782	3896782	3896782	3644925.7	3916378.6	1	1	1	1	0	0	0	0	0	0	0	2 + 2 part	285369	100.000	1.001	0.00	0.26	0.62	3896743	3901515	3896743	3896743	3896743	3896743	3626677.0	3896770.9	1	1	1	1
ab1_simplex.100.fq.seed4.ont	6	5	4	4	2	2	4209857	4209036	4206163	4206163	4172453	4172453	6	3896794	4209857	3896718	38.97	38.95	3896794	3896794	3896794	3896794	3625216.3	3916537.5	1	1	1	1	0	0	0	0	0	0	0	3 + 2 part	308291	100.000	1.001	0.00	1.31	1.18	3896755	3901527	3896755	3896755	3896755	3896755	3606942.2	3896794.9	1	1	1	1
ab1_simplex.100.fq.seed5.ngs	5	4	3	3	2	2	4186210	4185604	4183233	4183233	4172445	4172445	5	3896777	4186210	3896718	38.95	38.95	3896777	3896777	3896777	3896777	3645537.7	3916369.2	1	1	1	1	0	0	0	0	0	0	0	2 + 1 part	286275	100.000	1.001	0.00	0.00	0.38	3896738	3899896	3896738	3896738	3896738	3896738	3627284.3	3896759.8	1	1	1	1
ab1_simplex.100.fq.seed5.ont	5	4	3	3	2	2	4186221	4185615	4183244	4183244	4172456	4172456	5	3896790	4186221	3896718	38.95	38.95	3896790	3896790	3896790	3896790	3645552.0	3916394.9	1	1	1	1	0	0	0	0	0	0	0	2 + 1 part	286273	100.000	1.001	0.00	0.87	1.00	3896751	3899909	3896751	3896751	3896751	3896751	3627299.0	3896785.8	1	1	1	1
